match_id,innings,over,ball,batter,non_striker,bowler,runs_total,runs_batter,runs_extras,play_type,is_wicket,wicket_kind,dismissed,team_score
1047343,1,1,1,Washington Sundar,0,Rajagopal Sathish,1,1,0,run,0,,,1/0
1047343,1,1,2,Kaushik Mohan Gandhi,Washington Sundar,Rajagopal Sathish,0,0,0,no run,0,,,1/0
1047343,1,1,3,Kaushik Mohan Gandhi,Washington Sundar,Rajagopal Sathish,1,1,0,run,0,,,2/0
1047343,1,1,4,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,1,0,1,wide,0,,,3/0
1047343,1,1,5,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,4,4,0,four,0,,,7/0
1047343,1,1,6,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,0,0,0,no run,0,,,7/0
1047343,1,1,7,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,0,0,0,no run,0,,,7/0
1047343,1,2,1,Kaushik Mohan Gandhi,Washington Sundar,Dakshinamoorthy Tamil Kumaran,4,4,0,four,0,,,11/0
1047343,1,2,2,Kaushik Mohan Gandhi,Washington Sundar,Dakshinamoorthy Tamil Kumaran,1,1,0,run,0,,,12/0
1047343,1,2,3,Washington Sundar,Kaushik Mohan Gandhi,Dakshinamoorthy Tamil Kumaran,0,0,0,no run,0,,,12/0
1047343,1,2,4,Washington Sundar,Kaushik Mohan Gandhi,Dakshinamoorthy Tamil Kumaran,4,4,0,four,0,,,16/0
1047343,1,2,5,Washington Sundar,Kaushik Mohan Gandhi,Dakshinamoorthy Tamil Kumaran,1,1,0,run,0,,,17/0
1047343,1,2,6,Kaushik Mohan Gandhi,Washington Sundar,Dakshinamoorthy Tamil Kumaran,6,6,0,six,0,,,23/0
1047343,1,3,1,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,0,0,0,no run,0,,,23/0
1047343,1,3,2,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,0,0,0,no run,0,,,23/0
1047343,1,3,3,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,0,0,0,no run,0,,,23/0
1047343,1,3,4,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,0,0,0,no run,0,,,23/0
1047343,1,3,5,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,4,4,0,four,0,,,27/0
1047343,1,3,6,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,0,0,0,no run,0,,,27/0
1047343,1,4,1,Kaushik Mohan Gandhi,Washington Sundar,Vijaykumar Yo Mahesh,6,6,0,six,0,,,33/0
1047343,1,4,2,Kaushik Mohan Gandhi,Washington Sundar,Vijaykumar Yo Mahesh,1,0,1,wide,0,,,34/0
1047343,1,4,3,Kaushik Mohan Gandhi,Washington Sundar,Vijaykumar Yo Mahesh,0,0,0,no run,0,,,34/0
1047343,1,4,4,Kaushik Mohan Gandhi,Washington Sundar,Vijaykumar Yo Mahesh,1,1,0,run,0,,,35/0
1047343,1,4,5,Washington Sundar,Kaushik Mohan Gandhi,Vijaykumar Yo Mahesh,0,0,0,no run,0,,,35/0
1047343,1,4,6,Washington Sundar,Kaushik Mohan Gandhi,Vijaykumar Yo Mahesh,0,0,0,no run,0,,,35/0
1047343,1,4,7,Washington Sundar,Kaushik Mohan Gandhi,Vijaykumar Yo Mahesh,0,0,0,no run,0,,,35/0
1047343,1,5,1,Kaushik Mohan Gandhi,Washington Sundar,Rajagopal Sathish,1,1,0,run,0,,,36/0
1047343,1,5,2,Washington Sundar,Kaushik Mohan Gandhi,Rajagopal Sathish,1,1,0,run,0,,,37/0
1047343,1,5,3,Kaushik Mohan Gandhi,Washington Sundar,Rajagopal Sathish,0,0,0,no run,0,,,37/0
1047343,1,5,4,Kaushik Mohan Gandhi,Washington Sundar,Rajagopal Sathish,0,0,0,out,1,leg before wicket,Kaushik Mohan Gandhi,37/1
1047343,1,5,5,Krishnakumar Dinesh Karthik,Washington Sundar,Rajagopal Sathish,0,0,0,no run,0,,,37/1
1047343,1,5,6,Krishnakumar Dinesh Karthik,Washington Sundar,Rajagopal Sathish,0,0,0,no run,0,,,37/1
1047343,1,6,1,Washington Sundar,Krishnakumar Dinesh Karthik,Vijaykumar Yo Mahesh,0,0,0,no run,0,,,37/1
1047343,1,6,2,Washington Sundar,Krishnakumar Dinesh Karthik,Vijaykumar Yo Mahesh,4,4,0,four,0,,,41/1
1047343,1,6,3,Washington Sundar,Krishnakumar Dinesh Karthik,Vijaykumar Yo Mahesh,1,1,0,run,0,,,42/1
1047343,1,6,4,Krishnakumar Dinesh Karthik,Washington Sundar,Vijaykumar Yo Mahesh,1,1,0,run,0,,,43/1
1047343,1,6,5,Washington Sundar,Krishnakumar Dinesh Karthik,Vijaykumar Yo Mahesh,4,4,0,four,0,,,47/1
1047343,1,6,6,Washington Sundar,Krishnakumar Dinesh Karthik,Vijaykumar Yo Mahesh,0,0,0,no run,0,,,47/1
1047343,1,7,1,Krishnakumar Dinesh Karthik,Washington Sundar,Rajagopal Sathish,1,1,0,run,0,,,48/1
1047343,1,7,2,Washington Sundar,Krishnakumar Dinesh Karthik,Rajagopal Sathish,0,0,0,out,1,caught,Washington Sundar,48/2
1047343,1,7,3,Krishnakumar Dinesh Karthik,0,Rajagopal Sathish,1,1,0,run,0,,,49/2
1047343,1,7,4,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,Rajagopal Sathish,0,0,0,no run,0,,,49/2
1047343,1,7,5,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,Rajagopal Sathish,0,0,0,no run,0,,,49/2
1047343,1,7,6,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,Rajagopal Sathish,1,1,0,run,0,,,50/2
1047343,1,8,1,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,4,4,0,four,0,,,54/2
1047343,1,8,2,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,0,0,0,no run,0,,,54/2
1047343,1,8,3,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,1,1,0,run,0,,,55/2
1047343,1,8,4,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,SI Vasudevan,0,0,0,no run,0,,,55/2
1047343,1,8,5,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,SI Vasudevan,2,2,0,run,0,,,57/2
1047343,1,8,6,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,SI Vasudevan,1,1,0,run,0,,,58/2
1047343,1,9,1,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,Wenseslaus Antony Dhas,4,4,0,four,0,,,62/2
1047343,1,9,2,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,Wenseslaus Antony Dhas,1,1,0,run,0,,,63/2
1047343,1,9,3,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,Wenseslaus Antony Dhas,1,1,0,run,0,,,64/2
1047343,1,9,4,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,Wenseslaus Antony Dhas,0,0,0,no run,0,,,64/2
1047343,1,9,5,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,Wenseslaus Antony Dhas,1,1,0,run,0,,,65/2
1047343,1,9,6,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,Wenseslaus Antony Dhas,1,1,0,run,0,,,66/2
1047343,1,10,1,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,0,0,0,no run,0,,,66/2
1047343,1,10,2,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,0,0,0,no run,0,,,66/2
1047343,1,10,3,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,2,2,0,run,0,,,68/2
1047343,1,10,4,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,1,0,1,wide,0,,,69/2
1047343,1,10,5,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,2,2,0,run,0,,,71/2
1047343,1,10,6,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,0,0,0,no run,0,,,71/2
1047343,1,10,7,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,1,0,1,wide,0,,,72/2
1047343,1,10,8,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,SI Vasudevan,0,0,0,no run,0,,,72/2
1047343,1,11,1,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,Wenseslaus Antony Dhas,0,0,0,no run,0,,,72/2
1047343,1,11,2,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,Wenseslaus Antony Dhas,0,0,0,no run,0,,,72/2
1047343,1,11,3,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,Wenseslaus Antony Dhas,1,1,0,run,0,,,73/2
1047343,1,11,4,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,Wenseslaus Antony Dhas,1,1,0,run,0,,,74/2
1047343,1,11,5,Krishnakumar Dinesh Karthik,V Maaruthi Raghav,Wenseslaus Antony Dhas,1,1,0,run,0,,,75/2
1047343,1,11,6,V Maaruthi Raghav,Krishnakumar Dinesh Karthik,Wenseslaus Antony Dhas,0,0,0,out,1,caught,V Maaruthi Raghav,75/3
1047343,1,12,1,Krishnakumar Dinesh Karthik,0,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,76/3
1047343,1,12,2,Umashankar Sushil,Krishnakumar Dinesh Karthik,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,77/3
1047343,1,12,3,Krishnakumar Dinesh Karthik,Umashankar Sushil,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,77/3
1047343,1,12,4,Krishnakumar Dinesh Karthik,Umashankar Sushil,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,77/3
1047343,1,12,5,Krishnakumar Dinesh Karthik,Umashankar Sushil,Ravisrinivasan Sai Kishore,1,0,1,wide,0,,,78/3
1047343,1,12,6,Krishnakumar Dinesh Karthik,Umashankar Sushil,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,79/3
1047343,1,12,7,Umashankar Sushil,Krishnakumar Dinesh Karthik,Ravisrinivasan Sai Kishore,2,2,0,run,0,,,81/3
1047343,1,13,1,Krishnakumar Dinesh Karthik,Umashankar Sushil,Wenseslaus Antony Dhas,1,1,0,run,0,,,82/3
1047343,1,13,2,Umashankar Sushil,Krishnakumar Dinesh Karthik,Wenseslaus Antony Dhas,0,0,0,no run,0,,,82/3
1047343,1,13,3,Umashankar Sushil,Krishnakumar Dinesh Karthik,Wenseslaus Antony Dhas,0,0,0,no run,0,,,82/3
1047343,1,13,4,Umashankar Sushil,Krishnakumar Dinesh Karthik,Wenseslaus Antony Dhas,1,1,0,run,0,,,83/3
1047343,1,13,5,Krishnakumar Dinesh Karthik,Umashankar Sushil,Wenseslaus Antony Dhas,0,0,0,no run,0,,,83/3
1047343,1,13,6,Krishnakumar Dinesh Karthik,Umashankar Sushil,Wenseslaus Antony Dhas,6,6,0,six,0,,,89/3
1047343,1,14,1,Umashankar Sushil,Krishnakumar Dinesh Karthik,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,90/3
1047343,1,14,2,Krishnakumar Dinesh Karthik,Umashankar Sushil,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,91/3
1047343,1,14,3,Umashankar Sushil,Krishnakumar Dinesh Karthik,Ravisrinivasan Sai Kishore,2,2,0,run,0,,,93/3
1047343,1,14,4,Umashankar Sushil,Krishnakumar Dinesh Karthik,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,93/3
1047343,1,14,5,Umashankar Sushil,Krishnakumar Dinesh Karthik,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,94/3
1047343,1,14,6,Krishnakumar Dinesh Karthik,Umashankar Sushil,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,95/3
1047343,1,15,1,Krishnakumar Dinesh Karthik,Umashankar Sushil,Dakshinamoorthy Tamil Kumaran,0,0,0,no run,0,,,95/3
1047343,1,15,2,Krishnakumar Dinesh Karthik,Umashankar Sushil,Dakshinamoorthy Tamil Kumaran,1,1,0,run,0,,,96/3
1047343,1,15,3,Umashankar Sushil,Krishnakumar Dinesh Karthik,Dakshinamoorthy Tamil Kumaran,1,1,0,run,0,,,97/3
1047343,1,15,4,Krishnakumar Dinesh Karthik,Umashankar Sushil,Dakshinamoorthy Tamil Kumaran,4,4,0,four,0,,,101/3
1047343,1,15,5,Krishnakumar Dinesh Karthik,Umashankar Sushil,Dakshinamoorthy Tamil Kumaran,1,1,0,run,0,,,102/3
1047343,1,15,6,Umashankar Sushil,Krishnakumar Dinesh Karthik,Dakshinamoorthy Tamil Kumaran,0,0,0,no run,0,,,102/3
1047343,1,16,1,Krishnakumar Dinesh Karthik,Umashankar Sushil,Ravisrinivasan Sai Kishore,1,0,1,wide,0,,,103/3
1047343,1,16,2,Krishnakumar Dinesh Karthik,Umashankar Sushil,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,104/3
1047343,1,16,3,Umashankar Sushil,Krishnakumar Dinesh Karthik,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,104/3
1047343,1,16,4,Umashankar Sushil,Krishnakumar Dinesh Karthik,Ravisrinivasan Sai Kishore,6,6,0,six,0,,,110/3
1047343,1,16,5,Umashankar Sushil,Krishnakumar Dinesh Karthik,Ravisrinivasan Sai Kishore,2,2,0,run,0,,,112/3
1047343,1,16,6,Umashankar Sushil,Krishnakumar Dinesh Karthik,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,113/3
1047343,1,16,7,Krishnakumar Dinesh Karthik,Umashankar Sushil,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,114/3
1047343,1,17,1,Krishnakumar Dinesh Karthik,Umashankar Sushil,Dakshinamoorthy Tamil Kumaran,1,1,0,run,0,,,115/3
1047343,1,17,2,Umashankar Sushil,Krishnakumar Dinesh Karthik,Dakshinamoorthy Tamil Kumaran,4,4,0,four,0,,,119/3
1047343,1,17,3,Umashankar Sushil,Krishnakumar Dinesh Karthik,Dakshinamoorthy Tamil Kumaran,1,1,0,run,0,,,120/3
1047343,1,17,4,Krishnakumar Dinesh Karthik,Umashankar Sushil,Dakshinamoorthy Tamil Kumaran,0,0,0,no run,0,,,120/3
1047343,1,17,5,Krishnakumar Dinesh Karthik,Umashankar Sushil,Dakshinamoorthy Tamil Kumaran,0,0,0,no run,0,,,120/3
1047343,1,17,6,Krishnakumar Dinesh Karthik,Umashankar Sushil,Dakshinamoorthy Tamil Kumaran,0,0,0,no run,0,,,120/3
1047343,1,18,1,Umashankar Sushil,Krishnakumar Dinesh Karthik,Vijaykumar Yo Mahesh,2,2,0,run,0,,,122/3
1047343,1,18,2,Umashankar Sushil,Krishnakumar Dinesh Karthik,Vijaykumar Yo Mahesh,0,0,0,out,1,caught,Umashankar Sushil,122/4
1047343,1,18,3,Krishnakumar Dinesh Karthik,0,Vijaykumar Yo Mahesh,1,0,1,no ball,0,,,123/4
1047343,1,18,4,Krishnakumar Dinesh Karthik,0,Vijaykumar Yo Mahesh,2,2,0,run,0,,,125/4
1047343,1,18,5,Krishnakumar Dinesh Karthik,0,Vijaykumar Yo Mahesh,1,1,0,run,0,,,126/4
1047343,1,19,1,Krishnakumar Dinesh Karthik,0,Dakshinamoorthy Tamil Kumaran,10,6,4,six,0,,,136/4
1047343,1,19,2,Krishnakumar Dinesh Karthik,0,Dakshinamoorthy Tamil Kumaran,2,2,0,run,0,,,138/4
1047343,1,19,3,Krishnakumar Dinesh Karthik,0,Dakshinamoorthy Tamil Kumaran,1,1,0,run,0,,,139/4
1047343,1,19,5,Krishnakumar Dinesh Karthik,0,Dakshinamoorthy Tamil Kumaran,7,6,1,six,0,,,146/4
1047343,1,19,6,Krishnakumar Dinesh Karthik,0,Dakshinamoorthy Tamil Kumaran,1,1,0,run,0,,,147/4
1047343,1,20,1,Krishnakumar Dinesh Karthik,0,Vijaykumar Yo Mahesh,2,2,0,run,0,,,149/4
1047343,1,20,2,Krishnakumar Dinesh Karthik,0,Vijaykumar Yo Mahesh,6,6,0,six,0,,,155/4
1047343,1,20,3,Krishnakumar Dinesh Karthik,0,Vijaykumar Yo Mahesh,0,0,0,no run,1,,,155/5
1047343,1,20,4,Krishnakumar Dinesh Karthik,0,Vijaykumar Yo Mahesh,2,2,0,run,0,,,157/5
1047343,1,20,5,Krishnakumar Dinesh Karthik,0,Vijaykumar Yo Mahesh,2,0,2,bye,0,,,159/5
1047343,1,20,6,Krishnakumar Dinesh Karthik,0,Vijaykumar Yo Mahesh,1,0,1,wide,0,,,160/5
1047343,1,20,7,Krishnakumar Dinesh Karthik,R Sathyanarayan,Vijaykumar Yo Mahesh,4,4,0,four,0,,,164/5
1047343,2,1,1,Hari Gopinath,0,M Ganesh Moorthi,0,0,0,no run,0,,,0/0
1047343,2,1,2,Hari Gopinath,0,M Ganesh Moorthi,1,1,0,run,0,,,1/0
1047343,2,1,3,Vijaykumar Yo Mahesh,Hari Gopinath,M Ganesh Moorthi,2,2,0,run,0,,,3/0
1047343,2,1,4,Vijaykumar Yo Mahesh,Hari Gopinath,M Ganesh Moorthi,0,0,0,no run,0,,,3/0
1047343,2,1,5,Vijaykumar Yo Mahesh,Hari Gopinath,M Ganesh Moorthi,0,0,0,no run,0,,,3/0
1047343,2,1,6,Vijaykumar Yo Mahesh,Hari Gopinath,M Ganesh Moorthi,0,0,0,no run,0,,,3/0
1047343,2,2,1,Hari Gopinath,Vijaykumar Yo Mahesh,Antony Chandrasekaran Aswin Crist,1,0,1,wide,0,,,4/0
1047343,2,2,2,Hari Gopinath,Vijaykumar Yo Mahesh,Antony Chandrasekaran Aswin Crist,0,0,0,no run,0,,,4/0
1047343,2,2,3,Hari Gopinath,Vijaykumar Yo Mahesh,Antony Chandrasekaran Aswin Crist,4,4,0,four,0,,,8/0
1047343,2,2,4,Hari Gopinath,Vijaykumar Yo Mahesh,Antony Chandrasekaran Aswin Crist,4,4,0,four,0,,,12/0
1047343,2,2,5,Hari Gopinath,Vijaykumar Yo Mahesh,Antony Chandrasekaran Aswin Crist,0,0,0,no run,0,,,12/0
1047343,2,2,6,Hari Gopinath,Vijaykumar Yo Mahesh,Antony Chandrasekaran Aswin Crist,1,1,0,run,0,,,13/0
1047343,2,2,7,Vijaykumar Yo Mahesh,Hari Gopinath,Antony Chandrasekaran Aswin Crist,1,1,0,run,0,,,14/0
