match_id,innings,over,ball,batter,non_striker,bowler,runs_total,runs_batter,runs_extras,play_type,is_wicket,wicket_kind,dismissed,team_score
1191974,1,1,1,Chezhian Nishaanth,Narayan Jagadeesan,Dev Rahul,1,1,0,run,0,,,1/0
1191974,1,1,2,Narayan Jagadeesan,Chezhian Nishaanth,Dev Rahul,0,0,0,no run,0,,,1/0
1191974,1,1,3,Narayan Jagadeesan,Chezhian Nishaanth,Dev Rahul,0,0,0,no run,0,,,1/0
1191974,1,1,4,Narayan Jagadeesan,Chezhian Nishaanth,Dev Rahul,4,4,0,four,0,,,5/0
1191974,1,1,5,Narayan Jagadeesan,Chezhian Nishaanth,Dev Rahul,0,0,0,no run,0,,,5/0
1191974,1,1,6,Narayan Jagadeesan,Chezhian Nishaanth,Dev Rahul,1,0,1,wide,0,,,6/0
1191974,1,1,7,Narayan Jagadeesan,Chezhian Nishaanth,Dev Rahul,0,0,0,no run,0,,,6/0
1191974,1,2,1,Chezhian Nishaanth,Narayan Jagadeesan,Ganeshan Periyaswamy,0,0,0,no run,0,,,6/0
1191974,1,2,2,Chezhian Nishaanth,Narayan Jagadeesan,Ganeshan Periyaswamy,0,0,0,no run,0,,,6/0
1191974,1,2,3,Chezhian Nishaanth,Narayan Jagadeesan,Ganeshan Periyaswamy,0,0,0,out,1,bowled,Chezhian Nishaanth,6/1
1191974,1,2,4,Ravichandran Ashwin,Narayan Jagadeesan,Ganeshan Periyaswamy,1,1,0,run,0,,,7/1
1191974,1,2,5,Narayan Jagadeesan,Ravichandran Ashwin,Ganeshan Periyaswamy,4,4,0,four,0,,,11/1
1191974,1,2,6,Narayan Jagadeesan,Ravichandran Ashwin,Ganeshan Periyaswamy,0,0,0,no run,0,,,11/1
1191974,1,3,1,Ravichandran Ashwin,Narayan Jagadeesan,Dev Rahul,1,1,0,run,0,,,12/1
1191974,1,3,2,Narayan Jagadeesan,Ravichandran Ashwin,Dev Rahul,0,0,0,no run,0,,,12/1
1191974,1,3,3,Narayan Jagadeesan,Ravichandran Ashwin,Dev Rahul,1,1,0,run,0,,,13/1
1191974,1,3,4,Ravichandran Ashwin,Narayan Jagadeesan,Dev Rahul,4,4,0,four,0,,,17/1
1191974,1,3,5,Ravichandran Ashwin,Narayan Jagadeesan,Dev Rahul,6,6,0,six,0,,,23/1
1191974,1,3,6,Ravichandran Ashwin,Narayan Jagadeesan,Dev Rahul,0,0,0,no run,0,,,23/1
1191974,1,4,1,Narayan Jagadeesan,Ravichandran Ashwin,Ganeshan Periyaswamy,0,0,0,no run,0,,,23/1
1191974,1,4,2,Narayan Jagadeesan,Ravichandran Ashwin,Ganeshan Periyaswamy,1,0,1,wide,0,,,24/1
1191974,1,4,3,Narayan Jagadeesan,Ravichandran Ashwin,Ganeshan Periyaswamy,4,4,0,four,0,,,28/1
1191974,1,4,4,Narayan Jagadeesan,Ravichandran Ashwin,Ganeshan Periyaswamy,0,0,0,no run,0,,,28/1
1191974,1,4,5,Narayan Jagadeesan,Ravichandran Ashwin,Ganeshan Periyaswamy,1,1,0,run,0,,,29/1
1191974,1,4,6,Ravichandran Ashwin,Narayan Jagadeesan,Ganeshan Periyaswamy,1,1,0,run,0,,,30/1
1191974,1,4,7,Narayan Jagadeesan,Ravichandran Ashwin,Ganeshan Periyaswamy,1,1,0,run,0,,,31/1
1191974,1,5,1,Narayan Jagadeesan,Ravichandran Ashwin,Manimaran Siddharth,0,0,0,no run,0,,,31/1
1191974,1,5,2,Narayan Jagadeesan,Ravichandran Ashwin,Manimaran Siddharth,1,1,0,run,0,,,32/1
1191974,1,5,3,Ravichandran Ashwin,Narayan Jagadeesan,Manimaran Siddharth,1,1,0,run,0,,,33/1
1191974,1,5,4,Narayan Jagadeesan,Ravichandran Ashwin,Manimaran Siddharth,1,1,0,run,0,,,34/1
1191974,1,5,5,Ravichandran Ashwin,Narayan Jagadeesan,Manimaran Siddharth,4,4,0,four,0,,,38/1
1191974,1,5,6,Ravichandran Ashwin,Narayan Jagadeesan,Manimaran Siddharth,4,4,0,four,0,,,42/1
1191974,1,6,1,Narayan Jagadeesan,Ravichandran Ashwin,Ramadoss Alexander,0,0,0,no run,0,,,42/1
1191974,1,6,2,Narayan Jagadeesan,Ravichandran Ashwin,Ramadoss Alexander,0,0,0,no run,0,,,42/1
1191974,1,6,3,Narayan Jagadeesan,Ravichandran Ashwin,Ramadoss Alexander,0,0,0,no run,0,,,42/1
1191974,1,6,4,Narayan Jagadeesan,Ravichandran Ashwin,Ramadoss Alexander,0,0,0,out,1,bowled,Narayan Jagadeesan,42/2
1191974,1,6,5,N Sarangarajan Chaturved,Ravichandran Ashwin,Ramadoss Alexander,0,0,0,no run,0,,,42/2
1191974,1,6,6,N Sarangarajan Chaturved,Ravichandran Ashwin,Ramadoss Alexander,0,0,0,no run,0,,,42/2
1191974,1,7,1,Ravichandran Ashwin,N Sarangarajan Chaturved,S Harish Kumar,1,0,1,wide,0,,,43/2
1191974,1,7,2,Ravichandran Ashwin,N Sarangarajan Chaturved,S Harish Kumar,4,4,0,four,0,,,47/2
1191974,1,7,3,Ravichandran Ashwin,N Sarangarajan Chaturved,S Harish Kumar,1,1,0,run,0,,,48/2
1191974,1,7,4,N Sarangarajan Chaturved,Ravichandran Ashwin,S Harish Kumar,4,4,0,four,0,,,52/2
1191974,1,7,5,N Sarangarajan Chaturved,Ravichandran Ashwin,S Harish Kumar,1,1,0,run,0,,,53/2
1191974,1,7,6,Ravichandran Ashwin,N Sarangarajan Chaturved,S Harish Kumar,1,1,0,run,0,,,54/2
1191974,1,7,7,N Sarangarajan Chaturved,Ravichandran Ashwin,S Harish Kumar,4,4,0,four,0,,,58/2
1191974,1,8,1,Ravichandran Ashwin,N Sarangarajan Chaturved,Ramadoss Alexander,0,0,0,no run,0,,,58/2
1191974,1,8,2,Ravichandran Ashwin,N Sarangarajan Chaturved,Ramadoss Alexander,2,2,0,run,0,,,60/2
1191974,1,8,3,Ravichandran Ashwin,N Sarangarajan Chaturved,Ramadoss Alexander,1,1,0,run,0,,,61/2
1191974,1,8,4,N Sarangarajan Chaturved,Ravichandran Ashwin,Ramadoss Alexander,1,1,0,run,0,,,62/2
1191974,1,8,5,Ravichandran Ashwin,N Sarangarajan Chaturved,Ramadoss Alexander,1,1,0,run,0,,,63/2
1191974,1,8,6,N Sarangarajan Chaturved,Ravichandran Ashwin,Ramadoss Alexander,0,0,0,no run,0,,,63/2
1191974,1,9,1,Ravichandran Ashwin,N Sarangarajan Chaturved,Murugan Ashwin,4,4,0,four,0,,,67/2
1191974,1,9,2,Ravichandran Ashwin,N Sarangarajan Chaturved,Murugan Ashwin,1,1,0,run,0,,,68/2
1191974,1,9,3,N Sarangarajan Chaturved,Ravichandran Ashwin,Murugan Ashwin,1,1,0,run,0,,,69/2
1191974,1,9,4,Ravichandran Ashwin,N Sarangarajan Chaturved,Murugan Ashwin,0,0,0,out,1,caught,Ravichandran Ashwin,69/3
1191974,1,9,5,Rajendran Vivek,N Sarangarajan Chaturved,Murugan Ashwin,1,1,0,run,0,,,70/3
1191974,1,9,6,N Sarangarajan Chaturved,Rajendran Vivek,Murugan Ashwin,1,1,0,run,0,,,71/3
1191974,1,10,1,N Sarangarajan Chaturved,Rajendran Vivek,Ramadoss Alexander,0,0,0,no run,0,,,71/3
1191974,1,10,2,N Sarangarajan Chaturved,Rajendran Vivek,Ramadoss Alexander,1,1,0,run,0,,,72/3
1191974,1,10,3,Rajendran Vivek,N Sarangarajan Chaturved,Ramadoss Alexander,1,1,0,run,0,,,73/3
1191974,1,10,4,N Sarangarajan Chaturved,Rajendran Vivek,Ramadoss Alexander,1,1,0,run,0,,,74/3
1191974,1,10,5,Rajendran Vivek,N Sarangarajan Chaturved,Ramadoss Alexander,1,1,0,run,0,,,75/3
1191974,1,10,6,N Sarangarajan Chaturved,Rajendran Vivek,Ramadoss Alexander,0,0,0,no run,0,,,75/3
1191974,1,11,1,Rajendran Vivek,N Sarangarajan Chaturved,Murugan Ashwin,1,1,0,run,0,,,76/3
1191974,1,11,2,N Sarangarajan Chaturved,Rajendran Vivek,Murugan Ashwin,0,0,0,no run,0,,,76/3
1191974,1,11,3,N Sarangarajan Chaturved,Rajendran Vivek,Murugan Ashwin,0,0,0,no run,0,,,76/3
1191974,1,11,4,N Sarangarajan Chaturved,Rajendran Vivek,Murugan Ashwin,0,0,0,no run,0,,,76/3
1191974,1,11,5,N Sarangarajan Chaturved,Rajendran Vivek,Murugan Ashwin,0,0,0,no run,0,,,76/3
1191974,1,11,6,N Sarangarajan Chaturved,Rajendran Vivek,Murugan Ashwin,0,0,0,no run,0,,,76/3
1191974,1,12,1,Rajendran Vivek,N Sarangarajan Chaturved,Dev Rahul,0,0,0,out,1,caught,Rajendran Vivek,76/4
1191974,1,12,2,Sumant Jain,N Sarangarajan Chaturved,Dev Rahul,4,4,0,four,0,,,80/4
1191974,1,12,3,Sumant Jain,N Sarangarajan Chaturved,Dev Rahul,4,4,0,four,0,,,84/4
1191974,1,12,4,Sumant Jain,N Sarangarajan Chaturved,Dev Rahul,1,1,0,run,0,,,85/4
1191974,1,12,5,N Sarangarajan Chaturved,Sumant Jain,Dev Rahul,4,4,0,four,0,,,89/4
1191974,1,12,6,N Sarangarajan Chaturved,Sumant Jain,Dev Rahul,1,1,0,run,0,,,90/4
1191974,1,13,1,N Sarangarajan Chaturved,Sumant Jain,Murugan Ashwin,0,0,0,no run,0,,,90/4
1191974,1,13,2,N Sarangarajan Chaturved,Sumant Jain,Murugan Ashwin,1,1,0,run,0,,,91/4
