match_id,innings,over,ball,batter,non_striker,bowler,runs_total,runs_batter,runs_extras,play_type,is_wicket,wicket_kind,dismissed,team_score
1149553,1,1,1,Narayan Jagadeesan,0,Kannan Vignesh,0,0,0,no run,0,,,0/0
1149553,1,1,2,Narayan Jagadeesan,0,Kannan Vignesh,1,1,0,run,0,,,1/0
1149553,1,1,3,Chezhian Nishaanth,Narayan Jagadeesan,Kannan Vignesh,0,0,0,no run,0,,,1/0
1149553,1,1,4,Chezhian Nishaanth,Narayan Jagadeesan,Kannan Vignesh,1,1,0,run,0,,,2/0
1149553,1,1,5,Narayan Jagadeesan,Chezhian Nishaanth,Kannan Vignesh,4,4,0,four,0,,,6/0
1149553,1,1,6,Narayan Jagadeesan,Chezhian Nishaanth,Kannan Vignesh,2,2,0,run,0,,,8/0
1149553,1,2,1,Chezhian Nishaanth,Narayan Jagadeesan,Chandrasekar Ganapathy,4,4,0,four,0,,,12/0
1149553,1,2,2,Chezhian Nishaanth,Narayan Jagadeesan,Chandrasekar Ganapathy,0,0,0,no run,0,,,12/0
1149553,1,2,3,Chezhian Nishaanth,Narayan Jagadeesan,Chandrasekar Ganapathy,0,0,0,no run,0,,,12/0
1149553,1,2,4,Chezhian Nishaanth,Narayan Jagadeesan,Chandrasekar Ganapathy,4,4,0,four,0,,,16/0
1149553,1,2,5,Chezhian Nishaanth,Narayan Jagadeesan,Chandrasekar Ganapathy,1,1,0,run,0,,,17/0
1149553,1,2,6,Narayan Jagadeesan,Chezhian Nishaanth,Chandrasekar Ganapathy,1,1,0,run,0,,,18/0
1149553,1,3,1,Narayan Jagadeesan,Chezhian Nishaanth,Kannan Vignesh,1,0,1,wide,0,,,19/0
1149553,1,3,2,Narayan Jagadeesan,Chezhian Nishaanth,Kannan Vignesh,0,0,0,out,1,bowled,Narayan Jagadeesan,19/1
1149553,1,3,3,Ramalingam Rohit,Chezhian Nishaanth,Kannan Vignesh,0,0,0,no run,0,,,19/1
1149553,1,3,4,Ramalingam Rohit,Chezhian Nishaanth,Kannan Vignesh,1,1,0,run,0,,,20/1
1149553,1,3,5,Chezhian Nishaanth,Ramalingam Rohit,Kannan Vignesh,0,0,0,no run,0,,,20/1
1149553,1,3,6,Chezhian Nishaanth,Ramalingam Rohit,Kannan Vignesh,1,1,0,run,0,,,21/1
1149553,1,3,7,Ramalingam Rohit,Chezhian Nishaanth,Kannan Vignesh,4,4,0,four,0,,,25/1
1149553,1,4,1,Chezhian Nishaanth,Ramalingam Rohit,Chandrasekar Ganapathy,4,4,0,four,0,,,29/1
1149553,1,4,2,Chezhian Nishaanth,Ramalingam Rohit,Chandrasekar Ganapathy,6,6,0,six,0,,,35/1
1149553,1,4,3,Chezhian Nishaanth,Ramalingam Rohit,Chandrasekar Ganapathy,1,1,0,run,0,,,36/1
1149553,1,4,4,Ramalingam Rohit,Chezhian Nishaanth,Chandrasekar Ganapathy,4,4,0,four,0,,,40/1
1149553,1,4,5,Ramalingam Rohit,Chezhian Nishaanth,Chandrasekar Ganapathy,1,1,0,run,0,,,41/1
1149553,1,4,6,Chezhian Nishaanth,Ramalingam Rohit,Chandrasekar Ganapathy,1,1,0,run,0,,,42/1
1149553,1,5,1,Chezhian Nishaanth,Ramalingam Rohit,Kannan Vignesh,1,1,0,run,0,,,43/1
1149553,1,5,2,Ramalingam Rohit,Chezhian Nishaanth,Kannan Vignesh,0,0,0,no run,0,,,43/1
1149553,1,5,3,Ramalingam Rohit,Chezhian Nishaanth,Kannan Vignesh,1,1,0,run,0,,,44/1
1149553,1,5,4,Chezhian Nishaanth,Ramalingam Rohit,Kannan Vignesh,1,1,0,run,0,,,45/1
1149553,1,5,5,Ramalingam Rohit,Chezhian Nishaanth,Kannan Vignesh,0,0,0,no run,0,,,45/1
1149553,1,5,6,Ramalingam Rohit,Chezhian Nishaanth,Kannan Vignesh,1,1,0,run,0,,,46/1
1149553,1,6,1,Ramalingam Rohit,Chezhian Nishaanth,Ramsingh Sonu Yadav,0,0,0,no run,0,,,46/1
1149553,1,6,2,Ramalingam Rohit,Chezhian Nishaanth,Ramsingh Sonu Yadav,6,6,0,six,0,,,52/1
1149553,1,6,3,Ramalingam Rohit,Chezhian Nishaanth,Ramsingh Sonu Yadav,1,1,0,run,0,,,53/1
1149553,1,6,4,Chezhian Nishaanth,Ramalingam Rohit,Ramsingh Sonu Yadav,0,0,0,no run,0,,,53/1
1149553,1,6,5,Chezhian Nishaanth,Ramalingam Rohit,Ramsingh Sonu Yadav,1,1,0,run,0,,,54/1
1149553,1,6,6,Ramalingam Rohit,Chezhian Nishaanth,Ramsingh Sonu Yadav,1,1,0,run,0,,,55/1
1149553,1,7,1,Ramalingam Rohit,Chezhian Nishaanth,MS Sanjay,0,0,0,no run,0,,,55/1
1149553,1,7,2,Ramalingam Rohit,Chezhian Nishaanth,MS Sanjay,1,1,0,run,0,,,56/1
1149553,1,7,3,Chezhian Nishaanth,Ramalingam Rohit,MS Sanjay,2,2,0,run,0,,,58/1
1149553,1,7,4,Chezhian Nishaanth,Ramalingam Rohit,MS Sanjay,1,1,0,run,0,,,59/1
1149553,1,7,5,Ramalingam Rohit,Chezhian Nishaanth,MS Sanjay,1,1,0,run,0,,,60/1
1149553,1,7,6,Chezhian Nishaanth,Ramalingam Rohit,MS Sanjay,4,4,0,four,0,,,64/1
1149553,1,8,1,Ramalingam Rohit,Chezhian Nishaanth,Ramsingh Sonu Yadav,0,0,0,no run,0,,,64/1
1149553,1,8,2,Ramalingam Rohit,Chezhian Nishaanth,Ramsingh Sonu Yadav,1,1,0,run,0,,,65/1
1149553,1,8,3,Chezhian Nishaanth,Ramalingam Rohit,Ramsingh Sonu Yadav,4,4,0,four,0,,,69/1
1149553,1,8,4,Chezhian Nishaanth,Ramalingam Rohit,Ramsingh Sonu Yadav,1,1,0,run,0,,,70/1
1149553,1,8,5,Ramalingam Rohit,Chezhian Nishaanth,Ramsingh Sonu Yadav,1,1,0,run,0,,,71/1
1149553,1,8,6,Chezhian Nishaanth,Ramalingam Rohit,Ramsingh Sonu Yadav,1,1,0,run,0,,,72/1
1149553,1,9,1,Chezhian Nishaanth,Ramalingam Rohit,MS Sanjay,1,1,0,run,0,,,73/1
1149553,1,9,2,Ramalingam Rohit,Chezhian Nishaanth,MS Sanjay,1,1,0,run,0,,,74/1
1149553,1,9,3,Chezhian Nishaanth,Ramalingam Rohit,MS Sanjay,1,1,0,run,0,,,75/1
1149553,1,9,4,Ramalingam Rohit,Chezhian Nishaanth,MS Sanjay,4,4,0,four,0,,,79/1
1149553,1,9,5,Ramalingam Rohit,Chezhian Nishaanth,MS Sanjay,1,1,0,run,0,,,80/1
1149553,1,9,6,Chezhian Nishaanth,Ramalingam Rohit,MS Sanjay,0,0,0,no run,0,,,80/1
1149553,1,10,1,Ramalingam Rohit,Chezhian Nishaanth,M Lakshmi Narayanan,6,6,0,six,0,,,86/1
1149553,1,10,2,Ramalingam Rohit,Chezhian Nishaanth,M Lakshmi Narayanan,1,1,0,run,0,,,87/1
1149553,1,10,3,Chezhian Nishaanth,Ramalingam Rohit,M Lakshmi Narayanan,0,0,0,out,1,leg before wicket,Chezhian Nishaanth,87/2
1149553,1,10,4,Balchander Anirudh,Ramalingam Rohit,M Lakshmi Narayanan,1,1,0,run,0,,,88/2
1149553,1,10,5,Ramalingam Rohit,Balchander Anirudh,M Lakshmi Narayanan,1,0,1,wide,0,,,89/2
1149553,1,10,6,Ramalingam Rohit,Balchander Anirudh,M Lakshmi Narayanan,0,0,0,no run,0,,,89/2
1149553,1,10,7,Ramalingam Rohit,Balchander Anirudh,M Lakshmi Narayanan,1,1,0,run,0,,,90/2
