match_id,innings,over,ball,batter,non_striker,bowler,runs_total,runs_batter,runs_extras,play_type,is_wicket,wicket_kind,dismissed,team_score
1489107,1,1,1,K Vishal Vaidhya,Suresh Lokeshwar,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,1/0
1489107,1,1,2,Suresh Lokeshwar,K Vishal Vaidhya,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,2/0
1489107,1,1,3,K Vishal Vaidhya,Suresh Lokeshwar,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,3/0
1489107,1,1,4,Suresh Lokeshwar,K Vishal Vaidhya,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,3/0
1489107,1,1,5,Suresh Lokeshwar,K Vishal Vaidhya,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,4/0
1489107,1,1,6,K Vishal Vaidhya,Suresh Lokeshwar,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,4/0
1489107,1,2,1,Suresh Lokeshwar,K Vishal Vaidhya,Ravichandran Ashwin,1,1,0,run,0,,,5/0
1489107,1,2,2,K Vishal Vaidhya,Suresh Lokeshwar,Ravichandran Ashwin,0,0,0,no run,0,,,5/0
1489107,1,2,3,K Vishal Vaidhya,Suresh Lokeshwar,Ravichandran Ashwin,1,1,0,run,0,,,6/0
1489107,1,2,4,Suresh Lokeshwar,K Vishal Vaidhya,Ravichandran Ashwin,1,1,0,run,0,,,7/0
1489107,1,2,5,K Vishal Vaidhya,Suresh Lokeshwar,Ravichandran Ashwin,1,1,0,run,0,,,8/0
1489107,1,2,6,Suresh Lokeshwar,K Vishal Vaidhya,Ravichandran Ashwin,0,0,0,no run,0,,,8/0
1489107,1,3,1,K Vishal Vaidhya,Suresh Lokeshwar,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,8/0
1489107,1,3,2,K Vishal Vaidhya,Suresh Lokeshwar,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,9/0
1489107,1,3,3,Suresh Lokeshwar,K Vishal Vaidhya,Sankarankutty Sandeep Warrier,6,6,0,six,0,,,15/0
1489107,1,3,4,Suresh Lokeshwar,K Vishal Vaidhya,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,16/0
1489107,1,3,5,K Vishal Vaidhya,Suresh Lokeshwar,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,17/0
1489107,1,3,6,Suresh Lokeshwar,K Vishal Vaidhya,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,17/0
1489107,1,4,1,K Vishal Vaidhya,Suresh Lokeshwar,Ravichandran Ashwin,0,0,0,no run,0,,,17/0
1489107,1,4,2,K Vishal Vaidhya,Suresh Lokeshwar,Ravichandran Ashwin,0,0,0,out,1,caught,K Vishal Vaidhya,17/1
1489107,1,4,3,Balasubramaniam Sachin,Suresh Lokeshwar,Ravichandran Ashwin,2,2,0,run,0,,,19/1
1489107,1,4,4,Balasubramaniam Sachin,Suresh Lokeshwar,Ravichandran Ashwin,1,1,0,run,0,,,20/1
1489107,1,4,5,Suresh Lokeshwar,Balasubramaniam Sachin,Ravichandran Ashwin,4,4,0,four,0,,,24/1
1489107,1,4,6,Suresh Lokeshwar,Balasubramaniam Sachin,Ravichandran Ashwin,0,0,0,no run,0,,,24/1
1489107,1,5,1,Balasubramaniam Sachin,Suresh Lokeshwar,Sankarankutty Sandeep Warrier,4,4,0,four,0,,,28/1
1489107,1,5,2,Balasubramaniam Sachin,Suresh Lokeshwar,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,29/1
1489107,1,5,3,Suresh Lokeshwar,Balasubramaniam Sachin,Sankarankutty Sandeep Warrier,0,0,0,out,1,caught,Suresh Lokeshwar,29/2
1489107,1,5,4,C Andre Siddarth,Balasubramaniam Sachin,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,29/2
1489107,1,5,5,C Andre Siddarth,Balasubramaniam Sachin,Sankarankutty Sandeep Warrier,4,4,0,four,0,,,33/2
1489107,1,5,6,C Andre Siddarth,Balasubramaniam Sachin,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,33/2
1489107,1,6,1,Balasubramaniam Sachin,C Andre Siddarth,DT Chandrasekar,4,4,0,four,0,,,37/2
1489107,1,6,2,Balasubramaniam Sachin,C Andre Siddarth,DT Chandrasekar,1,1,0,run,0,,,38/2
1489107,1,6,3,C Andre Siddarth,Balasubramaniam Sachin,DT Chandrasekar,0,0,0,no run,0,,,38/2
1489107,1,6,4,C Andre Siddarth,Balasubramaniam Sachin,DT Chandrasekar,1,1,0,run,0,,,39/2
1489107,1,6,5,Balasubramaniam Sachin,C Andre Siddarth,DT Chandrasekar,0,0,0,no run,0,,,39/2
1489107,1,6,6,Balasubramaniam Sachin,C Andre Siddarth,DT Chandrasekar,0,0,0,no run,0,,,39/2
1489107,1,7,1,C Andre Siddarth,Balasubramaniam Sachin,Ganeshan Periyaswamy,1,1,0,run,0,,,40/2
1489107,1,7,2,Balasubramaniam Sachin,C Andre Siddarth,Ganeshan Periyaswamy,1,1,0,run,0,,,41/2
1489107,1,7,3,C Andre Siddarth,Balasubramaniam Sachin,Ganeshan Periyaswamy,1,1,0,run,0,,,42/2
1489107,1,7,4,Balasubramaniam Sachin,C Andre Siddarth,Ganeshan Periyaswamy,1,1,0,run,0,,,43/2
1489107,1,7,5,C Andre Siddarth,Balasubramaniam Sachin,Ganeshan Periyaswamy,0,0,0,no run,0,,,43/2
1489107,1,7,6,C Andre Siddarth,Balasubramaniam Sachin,Ganeshan Periyaswamy,1,1,0,run,0,,,44/2
1489107,1,8,1,C Andre Siddarth,Balasubramaniam Sachin,Varun Chakravarthy Vinod,0,0,0,no run,0,,,44/2
1489107,1,8,2,C Andre Siddarth,Balasubramaniam Sachin,Varun Chakravarthy Vinod,1,1,0,run,0,,,45/2
1489107,1,8,3,Balasubramaniam Sachin,C Andre Siddarth,Varun Chakravarthy Vinod,1,1,0,run,0,,,46/2
1489107,1,8,4,C Andre Siddarth,Balasubramaniam Sachin,Varun Chakravarthy Vinod,1,1,0,run,0,,,47/2
1489107,1,8,5,Balasubramaniam Sachin,C Andre Siddarth,Varun Chakravarthy Vinod,4,4,0,four,0,,,51/2
1489107,1,8,6,Balasubramaniam Sachin,C Andre Siddarth,Varun Chakravarthy Vinod,1,1,0,run,0,,,52/2
1489107,1,9,1,Balasubramaniam Sachin,C Andre Siddarth,DT Chandrasekar,4,4,0,four,0,,,56/2
1489107,1,9,2,Balasubramaniam Sachin,C Andre Siddarth,DT Chandrasekar,1,1,0,run,0,,,57/2
1489107,1,9,3,C Andre Siddarth,Balasubramaniam Sachin,DT Chandrasekar,1,1,0,run,0,,,58/2
1489107,1,9,4,Balasubramaniam Sachin,C Andre Siddarth,DT Chandrasekar,0,0,0,no run,0,,,58/2
1489107,1,9,5,Balasubramaniam Sachin,C Andre Siddarth,DT Chandrasekar,0,0,0,no run,0,,,58/2
1489107,1,9,6,Balasubramaniam Sachin,C Andre Siddarth,DT Chandrasekar,1,1,0,run,0,,,59/2
1489107,1,10,1,Balasubramaniam Sachin,C Andre Siddarth,Ravichandran Ashwin,1,1,0,run,0,,,60/2
1489107,1,10,2,C Andre Siddarth,Balasubramaniam Sachin,Ravichandran Ashwin,1,1,0,run,0,,,61/2
1489107,1,10,3,Balasubramaniam Sachin,C Andre Siddarth,Ravichandran Ashwin,1,1,0,run,0,,,62/2
