match_id,innings,over,ball,batter,non_striker,bowler,runs_total,runs_batter,runs_extras,play_type,is_wicket,wicket_kind,dismissed,team_score
1312874,1,1,1,Laxmesha Suryaprakash,Pradosh Ranjan Paul,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,0/0
1312874,1,1,2,Laxmesha Suryaprakash,Pradosh Ranjan Paul,Sankarankutty Sandeep Warrier,1,0,1,no ball,0,,,1/0
1312874,1,1,3,Laxmesha Suryaprakash,Pradosh Ranjan Paul,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,1/0
1312874,1,1,4,Laxmesha Suryaprakash,Pradosh Ranjan Paul,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,1/0
1312874,1,1,5,Laxmesha Suryaprakash,Pradosh Ranjan Paul,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,2/0
1312874,1,1,6,Pradosh Ranjan Paul,Laxmesha Suryaprakash,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,2/0
1312874,1,1,7,Pradosh Ranjan Paul,Laxmesha Suryaprakash,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,3/0
1312874,1,2,1,Pradosh Ranjan Paul,Laxmesha Suryaprakash,Manimaran Siddharth,0,0,0,no run,0,,,3/0
1312874,1,2,2,Pradosh Ranjan Paul,Laxmesha Suryaprakash,Manimaran Siddharth,0,0,0,no run,0,,,3/0
1312874,1,2,3,Pradosh Ranjan Paul,Laxmesha Suryaprakash,Manimaran Siddharth,4,4,0,four,0,,,7/0
1312874,1,2,4,Pradosh Ranjan Paul,Laxmesha Suryaprakash,Manimaran Siddharth,2,2,0,run,0,,,9/0
1312874,1,2,5,Pradosh Ranjan Paul,Laxmesha Suryaprakash,Manimaran Siddharth,0,0,0,no run,0,,,9/0
1312874,1,2,6,Pradosh Ranjan Paul,Laxmesha Suryaprakash,Manimaran Siddharth,0,0,0,no run,0,,,9/0
1312874,1,3,1,Laxmesha Suryaprakash,Pradosh Ranjan Paul,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,9/0
1312874,1,3,2,Laxmesha Suryaprakash,Pradosh Ranjan Paul,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,10/0
1312874,1,3,3,Pradosh Ranjan Paul,Laxmesha Suryaprakash,Sankarankutty Sandeep Warrier,0,0,0,out,1,caught,Pradosh Ranjan Paul,10/1
1312874,1,3,4,Baba Aparajith,Laxmesha Suryaprakash,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,11/1
1312874,1,3,5,Laxmesha Suryaprakash,Baba Aparajith,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,12/1
1312874,1,3,6,Baba Aparajith,Laxmesha Suryaprakash,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,13/1
1312874,1,4,1,Baba Aparajith,Laxmesha Suryaprakash,Manimaran Siddharth,0,0,0,out,1,caught,Baba Aparajith,13/2
1312874,1,4,2,Baba Indrajith,Laxmesha Suryaprakash,Manimaran Siddharth,1,1,0,run,0,,,14/2
1312874,1,4,3,Laxmesha Suryaprakash,Baba Indrajith,Manimaran Siddharth,0,0,0,no run,0,,,14/2
1312874,1,4,4,Laxmesha Suryaprakash,Baba Indrajith,Manimaran Siddharth,0,0,0,no run,0,,,14/2
1312874,1,4,5,Laxmesha Suryaprakash,Baba Indrajith,Manimaran Siddharth,1,1,0,run,0,,,15/2
1312874,1,4,6,Baba Indrajith,Laxmesha Suryaprakash,Manimaran Siddharth,1,1,0,run,0,,,16/2
1312874,1,5,1,Baba Indrajith,Laxmesha Suryaprakash,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,16/2
1312874,1,5,2,Baba Indrajith,Laxmesha Suryaprakash,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,17/2
1312874,1,5,3,Laxmesha Suryaprakash,Baba Indrajith,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,17/2
1312874,1,5,4,Laxmesha Suryaprakash,Baba Indrajith,Sankarankutty Sandeep Warrier,2,2,0,run,0,,,19/2
1312874,1,5,5,Laxmesha Suryaprakash,Baba Indrajith,Sankarankutty Sandeep Warrier,4,4,0,four,0,,,23/2
1312874,1,5,6,Laxmesha Suryaprakash,Baba Indrajith,Sankarankutty Sandeep Warrier,4,4,0,four,0,,,27/2
1312874,1,6,1,Baba Indrajith,Laxmesha Suryaprakash,Ramsingh Sonu Yadav,0,0,0,no run,0,,,27/2
1312874,1,6,2,Baba Indrajith,Laxmesha Suryaprakash,Ramsingh Sonu Yadav,0,0,0,out,1,bowled,Baba Indrajith,27/3
1312874,1,6,3,Ramsingh  Sanjay Yadav,Laxmesha Suryaprakash,Ramsingh Sonu Yadav,1,1,0,run,0,,,28/3
1312874,1,6,4,Laxmesha Suryaprakash,Ramsingh  Sanjay Yadav,Ramsingh Sonu Yadav,4,4,0,four,0,,,32/3
1312874,1,6,5,Laxmesha Suryaprakash,Ramsingh  Sanjay Yadav,Ramsingh Sonu Yadav,0,0,0,no run,0,,,32/3
1312874,1,6,6,Laxmesha Suryaprakash,Ramsingh  Sanjay Yadav,Ramsingh Sonu Yadav,4,4,0,four,0,,,36/3
1312874,1,7,1,Ramsingh  Sanjay Yadav,Laxmesha Suryaprakash,S Harish Kumar,0,0,0,no run,0,,,36/3
1312874,1,7,2,Ramsingh  Sanjay Yadav,Laxmesha Suryaprakash,S Harish Kumar,0,0,0,no run,0,,,36/3
1312874,1,7,3,Ramsingh  Sanjay Yadav,Laxmesha Suryaprakash,S Harish Kumar,1,1,0,run,0,,,37/3
1312874,1,7,4,Laxmesha Suryaprakash,Ramsingh  Sanjay Yadav,S Harish Kumar,1,1,0,run,0,,,38/3
1312874,1,7,5,Ramsingh  Sanjay Yadav,Laxmesha Suryaprakash,S Harish Kumar,1,1,0,run,0,,,39/3
1312874,1,7,6,Laxmesha Suryaprakash,Ramsingh  Sanjay Yadav,S Harish Kumar,1,1,0,run,0,,,40/3
1312874,1,8,1,Laxmesha Suryaprakash,Ramsingh  Sanjay Yadav,Ramadoss Alexander,1,1,0,run,0,,,41/3
1312874,1,8,2,Ramsingh  Sanjay Yadav,Laxmesha Suryaprakash,Ramadoss Alexander,4,4,0,four,0,,,45/3
1312874,1,8,3,Ramsingh  Sanjay Yadav,Laxmesha Suryaprakash,Ramadoss Alexander,0,0,0,no run,0,,,45/3
1312874,1,8,4,Ramsingh  Sanjay Yadav,Laxmesha Suryaprakash,Ramadoss Alexander,1,1,0,run,0,,,46/3
1312874,1,8,5,Laxmesha Suryaprakash,Ramsingh  Sanjay Yadav,Ramadoss Alexander,1,1,0,run,0,,,47/3
1312874,1,8,6,Ramsingh  Sanjay Yadav,Laxmesha Suryaprakash,Ramadoss Alexander,1,1,0,run,0,,,48/3
