match_id,innings,over,ball,batter,non_striker,bowler,runs_total,runs_batter,runs_extras,play_type,is_wicket,wicket_kind,dismissed,team_score
1548206,1,4,1,S Mohamed Ali,Ravisrinivasan Sai Kishore,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,38/3
1548206,1,4,2,S Mohamed Ali,Ravisrinivasan Sai Kishore,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,38/3
1548206,1,4,3,S Mohamed Ali,Ravisrinivasan Sai Kishore,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,38/3
1548206,1,4,4,S Mohamed Ali,Ravisrinivasan Sai Kishore,Sankarankutty Sandeep Warrier,4,4,0,four,0,,,42/3
1548206,1,4,5,S Mohamed Ali,Ravisrinivasan Sai Kishore,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,42/3
1548206,1,4,6,S Mohamed Ali,Ravisrinivasan Sai Kishore,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,42/3
1548206,1,5,1,Ravisrinivasan Sai Kishore,S Mohamed Ali,P Bhuvaneswaran,0,0,0,out,1,caught,Ravisrinivasan Sai Kishore,42/4
1548206,1,5,2,Uthirasamy Sasidev,S Mohamed Ali,P Bhuvaneswaran,0,0,0,no run,0,,,42/4
1548206,1,5,3,Uthirasamy Sasidev,S Mohamed Ali,P Bhuvaneswaran,0,0,0,no run,0,,,42/4
1548206,1,5,4,Uthirasamy Sasidev,S Mohamed Ali,P Bhuvaneswaran,4,4,0,four,0,,,46/4
1548206,1,5,5,Uthirasamy Sasidev,S Mohamed Ali,P Bhuvaneswaran,0,0,0,no run,0,,,46/4
1548206,1,5,6,Uthirasamy Sasidev,S Mohamed Ali,P Bhuvaneswaran,0,0,0,no run,0,,,46/4
1548206,1,6,1,S Mohamed Ali,Uthirasamy Sasidev,M Karthik Saran,0,0,0,no run,0,,,46/4
1548206,1,6,2,S Mohamed Ali,Uthirasamy Sasidev,M Karthik Saran,1,1,0,run,0,,,47/4
1548206,1,6,3,Uthirasamy Sasidev,S Mohamed Ali,M Karthik Saran,4,4,0,four,0,,,51/4
1548206,1,6,4,Uthirasamy Sasidev,S Mohamed Ali,M Karthik Saran,1,1,0,run,0,,,52/4
1548206,1,6,5,S Mohamed Ali,Uthirasamy Sasidev,M Karthik Saran,1,1,0,run,0,,,53/4
1548206,1,6,6,Uthirasamy Sasidev,S Mohamed Ali,M Karthik Saran,1,1,0,run,0,,,54/4
1548206,1,7,1,Uthirasamy Sasidev,S Mohamed Ali,Nirankar Sharma,1,0,1,wide,0,,,55/4
1548206,1,7,2,Uthirasamy Sasidev,S Mohamed Ali,Nirankar Sharma,1,0,1,wide,0,,,56/4
1548206,1,7,3,Uthirasamy Sasidev,S Mohamed Ali,Nirankar Sharma,2,2,0,run,0,,,58/4
1548206,1,7,4,Uthirasamy Sasidev,S Mohamed Ali,Nirankar Sharma,0,0,0,no run,0,,,58/4
1548206,1,7,5,Uthirasamy Sasidev,S Mohamed Ali,Nirankar Sharma,0,0,0,no run,0,,,58/4
1548206,1,7,6,Uthirasamy Sasidev,S Mohamed Ali,Nirankar Sharma,0,0,0,no run,0,,,58/4
1548206,1,7,7,Uthirasamy Sasidev,S Mohamed Ali,Nirankar Sharma,1,0,1,wide,0,,,59/4
1548206,1,7,8,Uthirasamy Sasidev,S Mohamed Ali,Nirankar Sharma,1,1,0,run,0,,,60/4
1548206,1,7,9,S Mohamed Ali,Uthirasamy Sasidev,Nirankar Sharma,1,1,0,run,0,,,61/4
1548206,1,8,1,S Mohamed Ali,Uthirasamy Sasidev,Sakthi Karuppasamy,2,2,0,run,0,,,63/4
1548206,1,8,2,S Mohamed Ali,Uthirasamy Sasidev,Sakthi Karuppasamy,1,1,0,run,0,,,64/4
1548206,1,8,3,Uthirasamy Sasidev,S Mohamed Ali,Sakthi Karuppasamy,1,1,0,run,0,,,65/4
1548206,1,8,4,S Mohamed Ali,Uthirasamy Sasidev,Sakthi Karuppasamy,0,0,0,out,1,caught,S Mohamed Ali,65/5
1548206,1,8,5,S Ganesh,Uthirasamy Sasidev,Sakthi Karuppasamy,1,0,1,leg bye,0,,,66/5
1548206,1,8,6,Uthirasamy Sasidev,S Ganesh,Sakthi Karuppasamy,1,1,0,run,0,,,67/5
1548206,1,9,1,Uthirasamy Sasidev,S Ganesh,Nirankar Sharma,0,0,0,no run,0,,,67/5
1548206,1,9,2,Uthirasamy Sasidev,S Ganesh,Nirankar Sharma,1,1,0,run,0,,,68/5
1548206,1,9,3,S Ganesh,Uthirasamy Sasidev,Nirankar Sharma,0,0,0,no run,0,,,68/5
1548206,1,9,4,S Ganesh,Uthirasamy Sasidev,Nirankar Sharma,0,0,0,out,1,bowled,S Ganesh,68/6
1548206,1,9,5,V Anovankar,Uthirasamy Sasidev,Nirankar Sharma,0,0,0,no run,0,,,68/6
1548206,1,9,6,V Anovankar,Uthirasamy Sasidev,Nirankar Sharma,0,0,0,out,1,bowled,V Anovankar,68/7
1548206,1,10,1,Uthirasamy Sasidev,S Mohan Prasath,Sakthi Karuppasamy,1,1,0,run,0,,,69/7
1548206,1,10,2,S Mohan Prasath,Uthirasamy Sasidev,Sakthi Karuppasamy,0,0,0,no run,0,,,69/7
1548206,1,10,3,S Mohan Prasath,Uthirasamy Sasidev,Sakthi Karuppasamy,0,0,0,no run,0,,,69/7
1548206,1,10,4,S Mohan Prasath,Uthirasamy Sasidev,Sakthi Karuppasamy,1,1,0,run,0,,,70/7
1548206,1,10,5,Uthirasamy Sasidev,S Mohan Prasath,Sakthi Karuppasamy,0,0,0,no run,0,,,70/7
1548206,1,10,6,Uthirasamy Sasidev,S Mohan Prasath,Sakthi Karuppasamy,0,0,0,no run,0,,,70/7
1548206,1,11,1,S Mohan Prasath,Uthirasamy Sasidev,Nirankar Sharma,1,1,0,run,0,,,71/7
1548206,1,11,2,Uthirasamy Sasidev,S Mohan Prasath,Nirankar Sharma,0,0,0,out,1,caught,Uthirasamy Sasidev,71/8
1548206,1,11,3,Esakkimuthu A,S Mohan Prasath,Nirankar Sharma,1,1,0,run,0,,,72/8
1548206,1,11,4,S Mohan Prasath,Esakkimuthu A,Nirankar Sharma,1,1,0,run,0,,,73/8
1548206,1,11,5,Esakkimuthu A,S Mohan Prasath,Nirankar Sharma,0,0,0,no run,0,,,73/8
1548206,1,11,6,Esakkimuthu A,S Mohan Prasath,Nirankar Sharma,0,0,0,no run,0,,,73/8
1548206,1,12,1,S Mohan Prasath,Esakkimuthu A,Sakthi Karuppasamy,1,1,0,run,0,,,74/8
1548206,1,12,2,Esakkimuthu A,S Mohan Prasath,Sakthi Karuppasamy,1,1,0,run,0,,,75/8
1548206,1,12,3,S Mohan Prasath,Esakkimuthu A,Sakthi Karuppasamy,1,1,0,run,0,,,76/8
1548206,1,12,4,Esakkimuthu A,S Mohan Prasath,Sakthi Karuppasamy,1,0,1,wide,0,,,77/8
1548206,1,12,5,Esakkimuthu A,S Mohan Prasath,Sakthi Karuppasamy,0,0,0,no run,0,,,77/8
1548206,1,12,6,Esakkimuthu A,S Mohan Prasath,Sakthi Karuppasamy,0,0,0,no run,0,,,77/8
1548206,1,12,7,Esakkimuthu A,S Mohan Prasath,Sakthi Karuppasamy,2,2,0,run,0,,,79/8
1548206,1,13,1,S Mohan Prasath,Esakkimuthu A,Nirankar Sharma,1,1,0,run,0,,,80/8
1548206,1,13,2,Esakkimuthu A,S Mohan Prasath,Nirankar Sharma,0,0,0,no run,0,,,80/8
1548206,1,13,3,Esakkimuthu A,S Mohan Prasath,Nirankar Sharma,1,1,0,run,0,,,81/8
1548206,1,13,4,S Mohan Prasath,Esakkimuthu A,Nirankar Sharma,4,4,0,four,0,,,85/8
1548206,1,13,5,S Mohan Prasath,Esakkimuthu A,Nirankar Sharma,2,2,0,run,0,,,87/8
1548206,1,13,6,S Mohan Prasath,Esakkimuthu A,Nirankar Sharma,2,2,0,run,0,,,89/8
1548206,1,14,1,Esakkimuthu A,S Mohan Prasath,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,89/8
1548206,1,14,2,Esakkimuthu A,S Mohan Prasath,Sankarankutty Sandeep Warrier,1,0,1,leg bye,0,,,90/8
1548206,1,14,3,S Mohan Prasath,Esakkimuthu A,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,91/8
1548206,1,14,4,Esakkimuthu A,S Mohan Prasath,Sankarankutty Sandeep Warrier,4,4,0,four,0,,,95/8
1548206,1,14,5,Esakkimuthu A,S Mohan Prasath,Sankarankutty Sandeep Warrier,0,0,0,no run,0,,,95/8
1548206,1,14,6,Esakkimuthu A,S Mohan Prasath,Sankarankutty Sandeep Warrier,1,1,0,run,0,,,96/8
1548206,1,15,1,Esakkimuthu A,S Mohan Prasath,M Karthik Saran,4,4,0,four,0,,,100/8
1548206,1,15,2,Esakkimuthu A,S Mohan Prasath,M Karthik Saran,1,1,0,run,0,,,101/8
1548206,1,15,3,S Mohan Prasath,Esakkimuthu A,M Karthik Saran,1,1,0,run,0,,,102/8
1548206,1,15,4,Esakkimuthu A,S Mohan Prasath,M Karthik Saran,0,0,0,no run,0,,,102/8
1548206,1,15,5,Esakkimuthu A,S Mohan Prasath,M Karthik Saran,0,0,0,out,1,caught,Esakkimuthu A,102/9
1548206,1,15,6,Ragupathy Silambarasan,S Mohan Prasath,M Karthik Saran,0,0,0,no run,0,,,102/9
1548206,1,16,1,S Mohan Prasath,Ragupathy Silambarasan,Sakthi Karuppasamy,1,1,0,run,0,,,103/9
1548206,1,16,2,Ragupathy Silambarasan,S Mohan Prasath,Sakthi Karuppasamy,0,0,0,no run,0,,,103/9
1548206,1,16,3,Ragupathy Silambarasan,S Mohan Prasath,Sakthi Karuppasamy,4,4,0,four,0,,,107/9
1548206,1,16,4,Ragupathy Silambarasan,S Mohan Prasath,Sakthi Karuppasamy,0,0,0,out,1,caught,Ragupathy Silambarasan,107/10
1548206,2,1,1,Anuraag Rajesh Nair,Shivam Singh,Thangarasu Natarajan,1,1,0,run,0,,,1/0
1548206,2,1,2,Shivam Singh,Anuraag Rajesh Nair,Thangarasu Natarajan,1,1,0,run,0,,,2/0
1548206,2,1,3,Anuraag Rajesh Nair,Shivam Singh,Thangarasu Natarajan,0,0,0,no run,0,,,2/0
1548206,2,1,4,Anuraag Rajesh Nair,Shivam Singh,Thangarasu Natarajan,0,0,0,no run,0,,,2/0
1548206,2,1,5,Anuraag Rajesh Nair,Shivam Singh,Thangarasu Natarajan,0,0,0,no run,0,,,2/0
1548206,2,1,6,Anuraag Rajesh Nair,Shivam Singh,Thangarasu Natarajan,0,0,0,no run,0,,,2/0
1548206,2,2,1,Shivam Singh,Anuraag Rajesh Nair,Ragupathy Silambarasan,2,2,0,run,0,,,4/0
1548206,2,2,2,Shivam Singh,Anuraag Rajesh Nair,Ragupathy Silambarasan,1,1,0,run,0,,,5/0
1548206,2,2,3,Anuraag Rajesh Nair,Shivam Singh,Ragupathy Silambarasan,0,0,0,no run,0,,,5/0
1548206,2,2,4,Anuraag Rajesh Nair,Shivam Singh,Ragupathy Silambarasan,0,0,0,no run,0,,,5/0
1548206,2,2,5,Anuraag Rajesh Nair,Shivam Singh,Ragupathy Silambarasan,1,1,0,run,0,,,6/0
1548206,2,2,6,Shivam Singh,Anuraag Rajesh Nair,Ragupathy Silambarasan,0,0,0,no run,0,,,6/0
1548206,2,3,1,Anuraag Rajesh Nair,Shivam Singh,Thangarasu Natarajan,4,0,4,leg bye,0,,,10/0
1548206,2,3,2,Anuraag Rajesh Nair,Shivam Singh,Thangarasu Natarajan,1,1,0,run,0,,,11/0
1548206,2,3,3,Shivam Singh,Anuraag Rajesh Nair,Thangarasu Natarajan,1,1,0,run,0,,,12/0
1548206,2,3,4,Anuraag Rajesh Nair,Shivam Singh,Thangarasu Natarajan,4,4,0,four,0,,,16/0
1548206,2,3,5,Anuraag Rajesh Nair,Shivam Singh,Thangarasu Natarajan,1,1,0,run,0,,,17/0
1548206,2,3,6,Shivam Singh,Anuraag Rajesh Nair,Thangarasu Natarajan,1,0,1,wide,0,,,18/0
1548206,2,3,7,Shivam Singh,Anuraag Rajesh Nair,Thangarasu Natarajan,1,1,0,run,0,,,19/0
1548206,2,4,1,Shivam Singh,Anuraag Rajesh Nair,Ragupathy Silambarasan,0,0,0,no run,0,,,19/0
1548206,2,4,2,Shivam Singh,Anuraag Rajesh Nair,Ragupathy Silambarasan,0,0,0,no run,0,,,19/0
1548206,2,4,3,Shivam Singh,Anuraag Rajesh Nair,Ragupathy Silambarasan,4,4,0,four,0,,,23/0
1548206,2,4,4,Shivam Singh,Anuraag Rajesh Nair,Ragupathy Silambarasan,0,0,0,out,1,caught,Shivam Singh,23/1
1548206,2,4,5,RK Jayant,Anuraag Rajesh Nair,Ragupathy Silambarasan,0,0,0,no run,0,,,23/1
1548206,2,4,6,RK Jayant,Anuraag Rajesh Nair,Ragupathy Silambarasan,1,1,0,run,0,,,24/1
1548206,2,5,1,RK Jayant,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,24/1
1548206,2,5,2,RK Jayant,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,6,6,0,six,0,,,30/1
1548206,2,5,3,RK Jayant,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,30/1
1548206,2,5,4,RK Jayant,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,0,0,0,out,1,caught,RK Jayant,30/2
1548206,2,5,5,R Vimal Khumar,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,30/2
1548206,2,5,6,R Vimal Khumar,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,31/2
1548206,2,6,1,R Vimal Khumar,Anuraag Rajesh Nair,Ragupathy Silambarasan,1,1,0,run,0,,,32/2
1548206,2,6,2,Anuraag Rajesh Nair,R Vimal Khumar,Ragupathy Silambarasan,0,0,0,no run,0,,,32/2
1548206,2,6,3,Anuraag Rajesh Nair,R Vimal Khumar,Ragupathy Silambarasan,4,4,0,four,0,,,36/2
1548206,2,6,4,Anuraag Rajesh Nair,R Vimal Khumar,Ragupathy Silambarasan,0,0,0,no run,0,,,36/2
1548206,2,6,5,Anuraag Rajesh Nair,R Vimal Khumar,Ragupathy Silambarasan,0,0,0,no run,0,,,36/2
1548206,2,6,6,Anuraag Rajesh Nair,R Vimal Khumar,Ragupathy Silambarasan,0,0,0,no run,0,,,36/2
1548206,2,7,1,R Vimal Khumar,Anuraag Rajesh Nair,Esakkimuthu A,1,0,1,wide,0,,,37/2
1548206,2,7,2,R Vimal Khumar,Anuraag Rajesh Nair,Esakkimuthu A,4,4,0,four,0,,,41/2
1548206,2,7,3,R Vimal Khumar,Anuraag Rajesh Nair,Esakkimuthu A,1,0,1,wide,0,,,42/2
1548206,2,7,4,R Vimal Khumar,Anuraag Rajesh Nair,Esakkimuthu A,0,0,0,no run,0,,,42/2
1548206,2,7,5,R Vimal Khumar,Anuraag Rajesh Nair,Esakkimuthu A,1,1,0,run,0,,,43/2
1548206,2,7,6,Anuraag Rajesh Nair,R Vimal Khumar,Esakkimuthu A,1,1,0,run,0,,,44/2
1548206,2,7,7,R Vimal Khumar,Anuraag Rajesh Nair,Esakkimuthu A,0,0,0,no run,0,,,44/2
1548206,2,7,8,R Vimal Khumar,Anuraag Rajesh Nair,Esakkimuthu A,1,1,0,run,0,,,45/2
1548206,2,8,1,R Vimal Khumar,Anuraag Rajesh Nair,S Mohan Prasath,2,2,0,run,0,,,47/2
1548206,2,8,2,R Vimal Khumar,Anuraag Rajesh Nair,S Mohan Prasath,1,1,0,run,0,,,48/2
1548206,2,8,3,Anuraag Rajesh Nair,R Vimal Khumar,S Mohan Prasath,0,0,0,no run,0,,,48/2
1548206,2,8,4,Anuraag Rajesh Nair,R Vimal Khumar,S Mohan Prasath,1,1,0,run,0,,,49/2
1548206,2,8,5,R Vimal Khumar,Anuraag Rajesh Nair,S Mohan Prasath,1,1,0,run,0,,,50/2
1548206,2,8,6,Anuraag Rajesh Nair,R Vimal Khumar,S Mohan Prasath,1,1,0,run,0,,,51/2
1548206,2,9,1,Anuraag Rajesh Nair,R Vimal Khumar,Esakkimuthu A,0,0,0,no run,0,,,51/2
1548206,2,9,2,Anuraag Rajesh Nair,R Vimal Khumar,Esakkimuthu A,2,2,0,run,0,,,53/2
1548206,2,9,3,Anuraag Rajesh Nair,R Vimal Khumar,Esakkimuthu A,1,1,0,run,0,,,54/2
1548206,2,9,4,R Vimal Khumar,Anuraag Rajesh Nair,Esakkimuthu A,0,0,0,no run,0,,,54/2
1548206,2,9,5,R Vimal Khumar,Anuraag Rajesh Nair,Esakkimuthu A,1,1,0,run,0,,,55/2
1548206,2,9,6,Anuraag Rajesh Nair,R Vimal Khumar,Esakkimuthu A,1,1,0,run,0,,,56/2
1548206,2,10,1,Anuraag Rajesh Nair,R Vimal Khumar,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,57/2
1548206,2,10,2,R Vimal Khumar,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,58/2
1548206,2,10,3,Anuraag Rajesh Nair,R Vimal Khumar,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,58/2
1548206,2,10,4,Anuraag Rajesh Nair,R Vimal Khumar,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,58/2
1548206,2,10,5,Anuraag Rajesh Nair,R Vimal Khumar,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,58/2
1548206,2,10,6,Anuraag Rajesh Nair,R Vimal Khumar,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,59/2
1548206,2,11,1,Anuraag Rajesh Nair,R Vimal Khumar,Thangarasu Natarajan,0,0,0,no run,0,,,59/2
1548206,2,11,2,Anuraag Rajesh Nair,R Vimal Khumar,Thangarasu Natarajan,1,0,1,wide,0,,,60/2
1548206,2,11,3,Anuraag Rajesh Nair,R Vimal Khumar,Thangarasu Natarajan,1,1,0,run,0,,,61/2
1548206,2,11,4,R Vimal Khumar,Anuraag Rajesh Nair,Thangarasu Natarajan,0,0,0,no run,0,,,61/2
1548206,2,11,5,R Vimal Khumar,Anuraag Rajesh Nair,Thangarasu Natarajan,1,1,0,run,0,,,62/2
1548206,2,11,6,Anuraag Rajesh Nair,R Vimal Khumar,Thangarasu Natarajan,4,4,0,four,0,,,66/2
1548206,2,11,7,Anuraag Rajesh Nair,R Vimal Khumar,Thangarasu Natarajan,4,4,0,four,0,,,70/2
1548206,2,12,1,R Vimal Khumar,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,71/2
1548206,2,12,2,Anuraag Rajesh Nair,R Vimal Khumar,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,72/2
1548206,2,12,3,R Vimal Khumar,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,73/2
1548206,2,12,4,Anuraag Rajesh Nair,R Vimal Khumar,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,74/2
1548206,2,12,5,R Vimal Khumar,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,74/2
1548206,2,12,6,R Vimal Khumar,Anuraag Rajesh Nair,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,74/2
1548206,2,13,1,Anuraag Rajesh Nair,R Vimal Khumar,Thangarasu Natarajan,1,1,0,run,0,,,75/2
1548206,2,13,2,R Vimal Khumar,Anuraag Rajesh Nair,Thangarasu Natarajan,1,0,1,wide,0,,,76/2
1548206,2,13,3,R Vimal Khumar,Anuraag Rajesh Nair,Thangarasu Natarajan,1,1,0,run,0,,,77/2
1548206,2,13,4,Anuraag Rajesh Nair,R Vimal Khumar,Thangarasu Natarajan,1,1,0,run,0,,,78/2
1548206,2,13,5,R Vimal Khumar,Anuraag Rajesh Nair,Thangarasu Natarajan,0,0,0,no run,0,,,78/2
1548206,2,13,6,R Vimal Khumar,Anuraag Rajesh Nair,Thangarasu Natarajan,1,1,0,run,0,,,79/2
1548206,2,13,7,Anuraag Rajesh Nair,R Vimal Khumar,Thangarasu Natarajan,0,0,0,out,1,caught,Anuraag Rajesh Nair,79/3
1548206,2,14,1,R Vimal Khumar,Hunny Saini,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,80/3
1548206,2,14,2,Hunny Saini,R Vimal Khumar,Ravisrinivasan Sai Kishore,0,0,0,no run,0,,,80/3
1548206,2,14,3,Hunny Saini,R Vimal Khumar,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,81/3
1548206,2,14,4,R Vimal Khumar,Hunny Saini,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,82/3
1548206,2,14,5,Hunny Saini,R Vimal Khumar,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,83/3
1548206,2,14,6,R Vimal Khumar,Hunny Saini,Ravisrinivasan Sai Kishore,1,1,0,run,0,,,84/3
1548206,2,15,1,R Vimal Khumar,Hunny Saini,Esakkimuthu A,0,0,0,no run,0,,,84/3
1548206,2,15,2,R Vimal Khumar,Hunny Saini,Esakkimuthu A,0,0,0,no run,0,,,84/3
1548206,2,15,3,R Vimal Khumar,Hunny Saini,Esakkimuthu A,1,1,0,run,0,,,85/3
1548206,2,15,4,Hunny Saini,R Vimal Khumar,Esakkimuthu A,1,1,0,run,0,,,86/3
1548206,2,15,5,R Vimal Khumar,Hunny Saini,Esakkimuthu A,0,0,0,no run,0,,,86/3
1548206,2,15,6,R Vimal Khumar,Hunny Saini,Esakkimuthu A,0,0,0,no run,0,,,86/3
1548206,2,16,1,Hunny Saini,R Vimal Khumar,S Mohan Prasath,0,0,0,no run,0,,,86/3
1548206,2,16,2,Hunny Saini,R Vimal Khumar,S Mohan Prasath,1,1,0,run,0,,,87/3
1548206,2,16,3,R Vimal Khumar,Hunny Saini,S Mohan Prasath,0,0,0,no run,0,,,87/3
1548206,2,16,4,R Vimal Khumar,Hunny Saini,S Mohan Prasath,1,1,0,run,0,,,88/3
1548206,2,16,5,Hunny Saini,R Vimal Khumar,S Mohan Prasath,1,1,0,run,0,,,89/3
1548206,2,16,6,R Vimal Khumar,Hunny Saini,S Mohan Prasath,0,0,0,no run,0,,,89/3
1548206,2,17,1,Hunny Saini,R Vimal Khumar,Esakkimuthu A,0,0,0,no run,0,,,89/3
1548206,2,17,2,Hunny Saini,R Vimal Khumar,Esakkimuthu A,0,0,0,no run,0,,,89/3
1548206,2,17,3,Hunny Saini,R Vimal Khumar,Esakkimuthu A,1,0,1,leg bye,0,,,90/3
1548206,2,17,4,R Vimal Khumar,Hunny Saini,Esakkimuthu A,0,0,0,no run,0,,,90/3
1548206,2,17,5,R Vimal Khumar,Hunny Saini,Esakkimuthu A,0,0,0,no run,0,,,90/3
1548206,2,17,6,R Vimal Khumar,Hunny Saini,Esakkimuthu A,0,0,0,no run,0,,,90/3
1548206,2,18,1,Hunny Saini,R Vimal Khumar,S Mohan Prasath,1,1,0,run,0,,,91/3
1548206,2,18,2,R Vimal Khumar,Hunny Saini,S Mohan Prasath,2,2,0,run,0,,,93/3
1548206,2,18,3,R Vimal Khumar,Hunny Saini,S Mohan Prasath,1,1,0,run,0,,,94/3
1548206,2,18,4,Hunny Saini,R Vimal Khumar,S Mohan Prasath,4,4,0,four,0,,,98/3
1548206,2,18,5,Hunny Saini,R Vimal Khumar,S Mohan Prasath,1,1,0,run,0,,,99/3
1548206,2,18,6,R Vimal Khumar,Hunny Saini,S Mohan Prasath,6,6,0,six,0,,,105/3
1548206,2,19,1,Hunny Saini,R Vimal Khumar,Ragupathy Silambarasan,0,0,0,no run,0,,,105/3
1548206,2,19,2,Hunny Saini,R Vimal Khumar,Ragupathy Silambarasan,0,0,0,no run,0,,,105/3
1548206,2,19,3,Hunny Saini,R Vimal Khumar,Ragupathy Silambarasan,6,6,0,six,0,,,111/3
1548207,1,1,1,K Rajkumar,0,Deepesh Devendran,0,0,0,no run,0,,,0/0
1548207,1,1,2,K Rajkumar,0,Deepesh Devendran,1,1,0,run,0,,,1/0
1548207,1,1,3,Jayaraman Suresh Kumar,K Rajkumar,Deepesh Devendran,1,1,0,run,0,,,2/0
1548207,1,1,4,K Rajkumar,Jayaraman Suresh Kumar,Deepesh Devendran,0,0,0,no run,0,,,2/0
1548207,1,1,5,K Rajkumar,Jayaraman Suresh Kumar,Deepesh Devendran,4,4,0,four,0,,,6/0
1548207,1,1,6,K Rajkumar,Jayaraman Suresh Kumar,Deepesh Devendran,1,0,1,wide,0,,,7/0
1548207,1,1,7,K Rajkumar,Jayaraman Suresh Kumar,Deepesh Devendran,0,0,0,no run,0,,,7/0
1548207,1,2,1,Jayaraman Suresh Kumar,K Rajkumar,Gurjapneet Singh,0,0,0,no run,0,,,7/0
1548207,1,2,2,Jayaraman Suresh Kumar,K Rajkumar,Gurjapneet Singh,4,4,0,four,0,,,11/0
