match_id,innings,over,ball,batter,non_striker,bowler,runs_total,runs_batter,runs_extras,play_type,is_wicket,wicket_kind,dismissed,team_score
1107254,1,15,6,Washington Sundar,SP Nathan,Rajendran Vivek,0,0,0,out,1,caught,Washington Sundar,138/2
1107254,1,16,1,SP Nathan,0,Murugan Ashwin,1,0,1,wide,0,,,139/2
1107254,1,16,2,SP Nathan,0,Murugan Ashwin,6,6,0,six,0,,,145/2
1107254,1,16,3,SP Nathan,0,Murugan Ashwin,1,1,0,run,0,,,146/2
1107254,1,16,4,Subramanian Anand,SP Nathan,Murugan Ashwin,1,1,0,run,0,,,147/2
1107254,1,16,5,SP Nathan,Subramanian Anand,Murugan Ashwin,1,0,1,leg bye,0,,,148/2
1107254,1,16,6,Subramanian Anand,SP Nathan,Murugan Ashwin,1,0,1,wide,0,,,149/2
1107254,1,16,7,Subramanian Anand,SP Nathan,Murugan Ashwin,1,1,0,run,0,,,150/2
1107254,1,16,8,SP Nathan,Subramanian Anand,Murugan Ashwin,1,1,0,run,0,,,151/2
1107254,1,17,1,SP Nathan,Subramanian Anand,MS Sanjay,1,1,0,run,0,,,152/2
1107254,1,17,2,Subramanian Anand,SP Nathan,MS Sanjay,0,0,0,no run,0,,,152/2
1107254,1,17,3,Subramanian Anand,SP Nathan,MS Sanjay,1,1,0,run,0,,,153/2
1107254,1,17,4,SP Nathan,Subramanian Anand,MS Sanjay,1,1,0,run,0,,,154/2
1107254,1,17,5,Subramanian Anand,SP Nathan,MS Sanjay,0,0,0,no run,0,,,154/2
1107254,1,17,6,Subramanian Anand,SP Nathan,MS Sanjay,1,1,0,run,0,,,155/2
1107254,1,18,1,Subramanian Anand,SP Nathan,Yamuna Sunny Kumar Singh,1,1,0,run,0,,,156/2
1107254,1,18,2,SP Nathan,Subramanian Anand,Yamuna Sunny Kumar Singh,1,1,0,run,0,,,157/2
1107254,1,18,3,Subramanian Anand,SP Nathan,Yamuna Sunny Kumar Singh,4,4,0,four,0,,,161/2
1107254,1,18,4,Subramanian Anand,SP Nathan,Yamuna Sunny Kumar Singh,6,6,0,six,0,,,167/2
1107254,1,18,5,Subramanian Anand,SP Nathan,Yamuna Sunny Kumar Singh,0,0,0,no run,0,,,167/2
1107254,1,18,6,Subramanian Anand,SP Nathan,Yamuna Sunny Kumar Singh,1,1,0,run,0,,,168/2
1107254,1,19,1,Subramanian Anand,SP Nathan,MS Sanjay,1,1,0,run,0,,,169/2
1107254,1,19,2,SP Nathan,Subramanian Anand,MS Sanjay,1,1,0,run,0,,,170/2
1107254,1,19,3,Subramanian Anand,SP Nathan,MS Sanjay,1,1,0,run,0,,,171/2
1107254,1,19,4,SP Nathan,Subramanian Anand,MS Sanjay,4,4,0,four,0,,,175/2
1107254,1,19,5,SP Nathan,Subramanian Anand,MS Sanjay,0,0,0,out,1,caught,SP Nathan,175/3
1107254,1,19,6,Subramanian Anand,Akash Sumra,MS Sanjay,6,6,0,six,0,,,181/3
1107254,1,20,1,Akash Sumra,Subramanian Anand,Thangarasu Natarajan,0,0,0,no run,0,,,181/3
1107254,1,20,2,Akash Sumra,Subramanian Anand,Thangarasu Natarajan,1,1,0,run,0,,,182/3
1107254,1,20,3,Subramanian Anand,Akash Sumra,Thangarasu Natarajan,0,0,0,no run,0,,,182/3
1107254,1,20,4,Subramanian Anand,Akash Sumra,Thangarasu Natarajan,1,1,0,run,0,,,183/3
1107254,1,20,5,Akash Sumra,Subramanian Anand,Thangarasu Natarajan,0,0,0,out,1,caught,Akash Sumra,183/4
1107254,1,20,6,Subramanian Anand,Umashankar Sushil,Thangarasu Natarajan,1,1,0,run,0,,,184/4
1107254,2,1,1,Narayan Jagadeesan,0,M Ganesh Moorthi,1,1,0,run,0,,,1/0
1107254,2,1,2,Ganga Sridhar Raju,Narayan Jagadeesan,M Ganesh Moorthi,1,1,0,run,0,,,2/0
1107254,2,1,3,Narayan Jagadeesan,Ganga Sridhar Raju,M Ganesh Moorthi,1,1,0,run,0,,,3/0
1107254,2,1,4,Ganga Sridhar Raju,Narayan Jagadeesan,M Ganesh Moorthi,0,0,0,no run,0,,,3/0
1107254,2,1,5,Ganga Sridhar Raju,Narayan Jagadeesan,M Ganesh Moorthi,6,6,0,six,0,,,9/0
1107254,2,1,6,Ganga Sridhar Raju,Narayan Jagadeesan,M Ganesh Moorthi,0,0,0,no run,0,,,9/0
1107254,2,2,1,Narayan Jagadeesan,Ganga Sridhar Raju,V Athisayaraj Davidson,1,1,0,run,0,,,10/0
1107254,2,2,2,Ganga Sridhar Raju,Narayan Jagadeesan,V Athisayaraj Davidson,0,0,0,no run,0,,,10/0
1107254,2,2,3,Ganga Sridhar Raju,Narayan Jagadeesan,V Athisayaraj Davidson,0,0,0,no run,0,,,10/0
1107254,2,2,4,Ganga Sridhar Raju,Narayan Jagadeesan,V Athisayaraj Davidson,1,1,0,run,0,,,11/0
1107254,2,2,5,Narayan Jagadeesan,Ganga Sridhar Raju,V Athisayaraj Davidson,1,1,0,run,0,,,12/0
1107254,2,2,6,Ganga Sridhar Raju,Narayan Jagadeesan,V Athisayaraj Davidson,4,4,0,four,0,,,16/0
1107254,2,3,1,Narayan Jagadeesan,Ganga Sridhar Raju,Washington Sundar,6,6,0,six,0,,,22/0
1107254,2,3,2,Narayan Jagadeesan,Ganga Sridhar Raju,Washington Sundar,0,0,0,no run,0,,,22/0
1107254,2,3,3,Narayan Jagadeesan,Ganga Sridhar Raju,Washington Sundar,0,0,0,no run,0,,,22/0
1107254,2,3,4,Narayan Jagadeesan,Ganga Sridhar Raju,Washington Sundar,0,0,0,out,1,caught,Narayan Jagadeesan,22/1
1107254,2,3,5,V Subramania Siva,Ganga Sridhar Raju,Washington Sundar,1,1,0,run,0,,,23/1
1107254,2,3,6,Ganga Sridhar Raju,V Subramania Siva,Washington Sundar,0,0,0,no run,0,,,23/1
1107254,2,4,1,V Subramania Siva,Ganga Sridhar Raju,V Athisayaraj Davidson,0,0,0,no run,0,,,23/1
1107254,2,4,2,V Subramania Siva,Ganga Sridhar Raju,V Athisayaraj Davidson,0,0,0,no run,0,,,23/1
1107254,2,4,3,V Subramania Siva,Ganga Sridhar Raju,V Athisayaraj Davidson,1,1,0,run,0,,,24/1
1107254,2,4,4,Ganga Sridhar Raju,V Subramania Siva,V Athisayaraj Davidson,0,0,0,no run,0,,,24/1
1107254,2,4,5,Ganga Sridhar Raju,V Subramania Siva,V Athisayaraj Davidson,1,1,0,run,0,,,25/1
1107254,2,4,6,V Subramania Siva,Ganga Sridhar Raju,V Athisayaraj Davidson,1,1,0,run,0,,,26/1
1107254,2,5,1,V Subramania Siva,Ganga Sridhar Raju,Antony Chandrasekaran Aswin Crist,2,2,0,run,0,,,28/1
1107254,2,5,2,V Subramania Siva,Ganga Sridhar Raju,Antony Chandrasekaran Aswin Crist,0,0,0,out,1,caught,V Subramania Siva,28/2
1107254,2,5,3,Ganga Sridhar Raju,0,Antony Chandrasekaran Aswin Crist,2,2,0,run,0,,,30/2
1107254,2,5,4,Ganga Sridhar Raju,0,Antony Chandrasekaran Aswin Crist,4,4,0,four,0,,,34/2
1107254,2,5,5,Ganga Sridhar Raju,0,Antony Chandrasekaran Aswin Crist,1,1,0,run,0,,,35/2
1107254,2,5,6,Murugan Ashwin,Ganga Sridhar Raju,Antony Chandrasekaran Aswin Crist,1,1,0,run,0,,,36/2
1107254,2,6,1,Murugan Ashwin,Ganga Sridhar Raju,M Ganesh Moorthi,1,1,0,run,0,,,37/2
1107254,2,6,2,Ganga Sridhar Raju,Murugan Ashwin,M Ganesh Moorthi,0,0,0,no run,0,,,37/2
1107254,2,6,3,Ganga Sridhar Raju,Murugan Ashwin,M Ganesh Moorthi,4,4,0,four,0,,,41/2
1107254,2,6,4,Ganga Sridhar Raju,Murugan Ashwin,M Ganesh Moorthi,4,4,0,four,0,,,45/2
1107254,2,6,5,Ganga Sridhar Raju,Murugan Ashwin,M Ganesh Moorthi,0,0,0,no run,0,,,45/2
1107254,2,6,6,Ganga Sridhar Raju,Murugan Ashwin,M Ganesh Moorthi,1,1,0,run,0,,,46/2
1107254,2,7,1,Ganga Sridhar Raju,Murugan Ashwin,Akash Sumra,0,0,0,no run,0,,,46/2
1107254,2,7,2,Ganga Sridhar Raju,Murugan Ashwin,Akash Sumra,0,0,0,no run,0,,,46/2
1107254,2,7,3,Ganga Sridhar Raju,Murugan Ashwin,Akash Sumra,4,0,4,bye,0,,,50/2
1107254,2,7,4,Ganga Sridhar Raju,Murugan Ashwin,Akash Sumra,1,1,0,run,0,,,51/2
1107254,2,7,5,Murugan Ashwin,Ganga Sridhar Raju,Akash Sumra,1,1,0,run,0,,,52/2
1107254,2,7,6,Ganga Sridhar Raju,Murugan Ashwin,Akash Sumra,1,1,0,run,0,,,53/2
1107254,2,8,1,Ganga Sridhar Raju,Murugan Ashwin,Washington Sundar,1,1,0,run,0,,,54/2
1107254,2,8,2,Murugan Ashwin,Ganga Sridhar Raju,Washington Sundar,4,4,0,four,0,,,58/2
1107254,2,8,3,Murugan Ashwin,Ganga Sridhar Raju,Washington Sundar,0,0,0,no run,0,,,58/2
1107254,2,8,4,Murugan Ashwin,Ganga Sridhar Raju,Washington Sundar,6,6,0,six,0,,,64/2
1107254,2,8,5,Murugan Ashwin,Ganga Sridhar Raju,Washington Sundar,0,0,0,out,1,caught,Murugan Ashwin,64/3
1107254,2,8,6,Ganga Sridhar Raju,Ashwin Venkataraman,Washington Sundar,1,1,0,run,0,,,65/3
1107254,2,9,1,Ganga Sridhar Raju,Ashwin Venkataraman,Akash Sumra,1,1,0,run,0,,,66/3
1107254,2,9,2,Ashwin Venkataraman,Ganga Sridhar Raju,Akash Sumra,1,0,1,wide,0,,,67/3
1107254,2,9,3,Ashwin Venkataraman,Ganga Sridhar Raju,Akash Sumra,2,2,0,run,0,,,69/3
1107254,2,9,4,Ashwin Venkataraman,Ganga Sridhar Raju,Akash Sumra,1,1,0,run,0,,,70/3
1107254,2,9,5,Ganga Sridhar Raju,Ashwin Venkataraman,Akash Sumra,2,2,0,run,0,,,72/3
1107254,2,9,6,Ganga Sridhar Raju,Ashwin Venkataraman,Akash Sumra,1,1,0,run,0,,,73/3
1107254,2,9,7,Ashwin Venkataraman,Ganga Sridhar Raju,Akash Sumra,0,0,0,no run,0,,,73/3
1107254,2,10,1,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,4,4,0,four,0,,,77/3
1107254,2,10,2,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,1,1,0,run,0,,,78/3
1107254,2,10,3,Ashwin Venkataraman,Ganga Sridhar Raju,Raju Aushik Srinivas,1,1,0,run,0,,,79/3
1107254,2,10,4,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,1,0,1,wide,0,,,80/3
1107254,2,10,5,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,1,1,0,run,0,,,81/3
1107254,2,10,6,Ashwin Venkataraman,Ganga Sridhar Raju,Raju Aushik Srinivas,1,1,0,run,0,,,82/3
1107254,2,10,7,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,1,1,0,run,0,,,83/3
1107254,2,11,1,Ganga Sridhar Raju,Ashwin Venkataraman,Akash Sumra,1,1,0,run,0,,,84/3
1107254,2,11,2,Ashwin Venkataraman,Ganga Sridhar Raju,Akash Sumra,0,0,0,no run,0,,,84/3
1107254,2,11,3,Ashwin Venkataraman,Ganga Sridhar Raju,Akash Sumra,0,0,0,no run,0,,,84/3
1107254,2,11,4,Ashwin Venkataraman,Ganga Sridhar Raju,Akash Sumra,4,4,0,four,0,,,88/3
1107254,2,11,5,Ashwin Venkataraman,Ganga Sridhar Raju,Akash Sumra,0,0,0,no run,0,,,88/3
1107254,2,11,6,Ashwin Venkataraman,Ganga Sridhar Raju,Akash Sumra,4,4,0,four,0,,,92/3
1107254,2,12,1,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,0,0,0,no run,0,,,92/3
1107254,2,12,2,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,2,2,0,run,0,,,94/3
1107254,2,12,3,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,0,0,0,no run,0,,,94/3
1107254,2,12,4,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,4,4,0,four,0,,,98/3
1107254,2,12,5,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,2,2,0,run,0,,,100/3
1107254,2,12,6,Ganga Sridhar Raju,Ashwin Venkataraman,Raju Aushik Srinivas,1,1,0,run,0,,,101/3
1107254,2,13,1,Ganga Sridhar Raju,Ashwin Venkataraman,Washington Sundar,0,0,0,no run,0,,,101/3
1107254,2,13,2,Ganga Sridhar Raju,Ashwin Venkataraman,Washington Sundar,1,1,0,run,0,,,102/3
1107254,2,13,3,Ashwin Venkataraman,Ganga Sridhar Raju,Washington Sundar,1,1,0,run,0,,,103/3
1107254,2,13,4,Ganga Sridhar Raju,Ashwin Venkataraman,Washington Sundar,1,1,0,run,0,,,104/3
1107254,2,13,5,Ashwin Venkataraman,Ganga Sridhar Raju,Washington Sundar,1,1,0,run,0,,,105/3
1107254,2,13,6,Ganga Sridhar Raju,Ashwin Venkataraman,Washington Sundar,1,1,0,run,0,,,106/3
1107254,2,14,1,Ganga Sridhar Raju,Ashwin Venkataraman,Antony Chandrasekaran Aswin Crist,0,0,0,no run,0,,,106/3
1107254,2,14,2,Ganga Sridhar Raju,Ashwin Venkataraman,Antony Chandrasekaran Aswin Crist,1,1,0,run,0,,,107/3
1107254,2,14,3,Ashwin Venkataraman,Ganga Sridhar Raju,Antony Chandrasekaran Aswin Crist,1,1,0,run,0,,,108/3
1107254,2,14,4,Ganga Sridhar Raju,Ashwin Venkataraman,Antony Chandrasekaran Aswin Crist,0,0,0,no run,0,,,108/3
1107254,2,14,5,Ganga Sridhar Raju,Ashwin Venkataraman,Antony Chandrasekaran Aswin Crist,4,4,0,four,0,,,112/3
1107254,2,14,6,Ganga Sridhar Raju,Ashwin Venkataraman,Antony Chandrasekaran Aswin Crist,1,1,0,run,0,,,113/3
1107254,2,15,1,Ganga Sridhar Raju,Ashwin Venkataraman,V Athisayaraj Davidson,1,1,0,run,0,,,114/3
1107254,2,15,2,Ashwin Venkataraman,Ganga Sridhar Raju,V Athisayaraj Davidson,6,6,0,six,0,,,120/3
1107254,2,15,3,Ashwin Venkataraman,Ganga Sridhar Raju,V Athisayaraj Davidson,0,0,0,no run,0,,,120/3
1107254,2,15,4,Ashwin Venkataraman,Ganga Sridhar Raju,V Athisayaraj Davidson,4,4,0,four,0,,,124/3
1107254,2,15,5,Ashwin Venkataraman,Ganga Sridhar Raju,V Athisayaraj Davidson,0,0,0,out,1,caught,Ashwin Venkataraman,124/4
1107254,2,15,6,Ganga Sridhar Raju,Rajendran Vivek,V Athisayaraj Davidson,1,1,0,run,0,,,125/4
1107254,2,16,1,Ganga Sridhar Raju,Rajendran Vivek,Antony Chandrasekaran Aswin Crist,1,1,0,run,0,,,126/4
1107254,2,16,2,Rajendran Vivek,Ganga Sridhar Raju,Antony Chandrasekaran Aswin Crist,2,2,0,run,0,,,128/4
1107254,2,16,3,Rajendran Vivek,Ganga Sridhar Raju,Antony Chandrasekaran Aswin Crist,0,0,0,no run,0,,,128/4
1107254,2,16,4,Rajendran Vivek,Ganga Sridhar Raju,Antony Chandrasekaran Aswin Crist,4,4,0,four,0,,,132/4
1107254,2,16,5,Rajendran Vivek,Ganga Sridhar Raju,Antony Chandrasekaran Aswin Crist,6,6,0,six,0,,,138/4
1107254,2,16,6,Rajendran Vivek,Ganga Sridhar Raju,Antony Chandrasekaran Aswin Crist,1,1,0,run,0,,,139/4
1107254,2,17,1,Rajendran Vivek,Ganga Sridhar Raju,V Athisayaraj Davidson,6,6,0,six,0,,,145/4
1107254,2,17,2,Rajendran Vivek,Ganga Sridhar Raju,V Athisayaraj Davidson,1,1,0,run,0,,,146/4
1107254,2,17,3,Ganga Sridhar Raju,Rajendran Vivek,V Athisayaraj Davidson,1,0,1,leg bye,0,,,147/4
1107254,2,17,4,Rajendran Vivek,Ganga Sridhar Raju,V Athisayaraj Davidson,4,4,0,four,0,,,151/4
1107254,2,17,5,Rajendran Vivek,Ganga Sridhar Raju,V Athisayaraj Davidson,2,2,0,run,0,,,153/4
