season,batter,balls_faced,runs,avg_pos,matches,made_playoffs,position_group
2014,DA Miller,299,446,4.608695652173913,16,1,Middle Order (4-5)
2014,DA Warner,375,528,3.1226666666666665,14,0,Middle Order (4-5)
2014,DJG Sammy,91,108,5.758241758241758,9,0,Finisher (6+)
2014,DR Smith,416,566,1.0,16,1,Opener (1-2)
2014,F du Plessis,235,303,3.472340425531915,12,1,Middle Order (4-5)
2014,G Gambhir,293,335,1.8395904436860069,16,1,Opener (1-2)
2014,GJ Bailey,190,257,5.7,16,1,Finisher (6+)
2014,GJ Maxwell,294,552,3.4761904761904763,16,1,Middle Order (4-5)
2014,Harbhajan Singh,25,28,7.36,7,1,Finisher (6+)
2014,JH Kallis,129,151,1.937984496124031,7,0,Opener (1-2)
2014,JP Duminy,305,410,4.845901639344262,14,0,Middle Order (4-5)
2014,JP Faulkner,94,181,7.4361702127659575,12,0,Finisher (6+)
2014,KA Pollard,203,273,5.241379310344827,15,1,Finisher (6+)
2014,KD Karthik,258,325,3.503875968992248,14,0,Middle Order (4-5)
2014,KK Nair,232,330,2.1077586206896552,11,0,Top Order (3)
2014,KL Rahul,164,166,3.6219512195121952,8,0,Middle Order (4-5)
2014,KM Jadhav,101,149,6.574257425742574,10,0,Finisher (6+)
2014,KP Pietersen,233,294,2.3433476394849784,11,0,Top Order (3)
2014,KV Sharma,29,42,7.551724137931035,8,0,Finisher (6+)
2014,LMP Simmons,291,394,1.175257731958763,8,1,Opener (1-2)
2014,M Vijay,192,207,1.8697916666666667,11,0,Opener (1-2)
2014,M Vohra,233,324,2.0,8,1,Opener (1-2)
2014,MA Agarwal,91,115,2.3736263736263736,8,0,Top Order (3)
2014,MA Starc,84,85,7.690476190476191,8,0,Finisher (6+)
2014,MEK Hussey,182,209,1.89010989010989,9,1,Opener (1-2)
2014,MG Johnson,50,56,7.48,8,1,Finisher (6+)
2014,MK Pandey,340,401,2.9794117647058824,15,1,Top Order (3)
2014,MK Tiwary,118,152,4.991525423728813,8,0,Middle Order (4-5)
2014,MS Dhoni,250,371,5.092,15,1,Finisher (6+)
2014,NV Ojha,161,232,3.453416149068323,10,0,Middle Order (4-5)
2014,PA Patel,185,205,1.7675675675675675,12,0,Opener (1-2)
2014,Q de Kock,130,153,1.0461538461538462,7,0,Opener (1-2)
2014,R Bhatia,53,67,6.660377358490566,7,0,Finisher (6+)
2014,RA Jadeja,110,146,5.627272727272727,10,1,Finisher (6+)
2014,RG Sharma,302,390,3.884105960264901,15,1,Middle Order (4-5)
2014,RV Uthappa,479,660,1.6951983298538622,16,1,Opener (1-2)
2014,S Dhawan,319,377,1.7460815047021943,14,0,Opener (1-2)
2014,S Rana,65,73,5.6,7,0,Finisher (6+)
2014,SA Yadav,117,164,6.7094017094017095,10,1,Finisher (6+)
2014,SK Raina,359,523,3.0,16,1,Top Order (3)
2014,SPD Smith,110,147,6.0,7,0,Finisher (6+)
2014,SR Watson,196,240,3.4744897959183674,13,0,Middle Order (4-5)
2014,STR Binny,121,123,5.148760330578512,11,0,Finisher (6+)
2014,SV Samson,273,339,2.9963369963369964,13,0,Top Order (3)
2014,Shakib Al Hasan,152,227,4.921052631578948,11,1,Middle Order (4-5)
2014,V Kohli,294,359,3.1054421768707483,14,0,Middle Order (4-5)
2014,V Sehwag,315,455,1.307936507936508,17,1,Opener (1-2)
2014,WP Saha,249,362,3.755020080321285,13,1,Middle Order (4-5)
2014,YK Pathan,165,268,4.842424242424243,12,1,Middle Order (4-5)
2014,Yuvraj Singh,278,376,4.820143884892087,14,0,Middle Order (4-5)
2015,AB de Villiers,293,513,3.3276450511945392,14,1,Middle Order (4-5)
2015,AD Mathews,104,144,5.394230769230769,10,0,Finisher (6+)
2015,AD Russell,169,326,5.4733727810650885,11,0,Finisher (6+)
2015,AM Rahane,413,540,1.0,13,1,Opener (1-2)
2015,AR Patel,174,206,6.82183908045977,12,0,Finisher (6+)
2015,AT Rayudu,193,281,5.466321243523316,14,1,Finisher (6+)
2015,BB McCullum,280,436,2.0,14,0,Opener (1-2)
2015,CH Gayle,333,491,1.015015015015015,14,1,Opener (1-2)
2015,CH Morris,46,76,8.26086956521739,7,1,Finisher (6+)
2015,D Wiese,86,122,6.837209302325581,7,1,Finisher (6+)
2015,DA Miller,266,357,4.868421052631579,13,0,Middle Order (4-5)
2015,DA Warner,359,562,1.2646239554317549,14,0,Opener (1-2)
2015,DJ Bravo,148,195,5.783783783783784,13,1,Finisher (6+)
2015,DJ Hooda,95,151,5.378947368421053,9,1,Finisher (6+)
2015,DR Smith,335,399,1.0,16,1,Opener (1-2)
2015,EJG Morgan,151,187,4.298013245033113,9,0,Middle Order (4-5)
2015,F du Plessis,304,380,3.8289473684210527,15,1,Middle Order (4-5)
2015,G Gambhir,278,327,2.0,13,0,Opener (1-2)
2015,GJ Bailey,190,259,5.2368421052631575,12,0,Finisher (6+)
2015,GJ Maxwell,112,145,3.8392857142857144,11,0,Middle Order (4-5)
2015,HH Pandya,62,112,5.725806451612903,8,1,Finisher (6+)
2015,Harbhajan Singh,73,117,6.780821917808219,9,1,Finisher (6+)
2015,JP Duminy,315,414,3.0634920634920637,13,0,Middle Order (4-5)
2015,JP Faulkner,109,144,6.467889908256881,11,1,Finisher (6+)
2015,KA Pollard,256,419,5.22265625,14,1,Finisher (6+)
2015,KD Karthik,117,141,4.461538461538462,11,1,Middle Order (4-5)
2015,KK Nair,145,181,4.096551724137931,12,1,Middle Order (4-5)
2015,KL Rahul,126,142,4.079365079365079,8,0,Middle Order (4-5)
2015,KM Jadhav,140,189,5.371428571428571,12,0,Finisher (6+)
2015,KV Sharma,85,104,7.08235294117647,9,0,Finisher (6+)
2015,LMP Simmons,441,540,1.1201814058956916,13,1,Opener (1-2)
2015,M Vijay,228,251,1.1403508771929824,11,0,Opener (1-2)
2015,M Vohra,81,82,2.0,7,0,Opener (1-2)
2015,MA Agarwal,177,213,1.0,10,0,Opener (1-2)
2015,MC Henriques,211,287,3.3554502369668247,9,0,Middle Order (4-5)
2015,MG Johnson,36,31,8.027777777777779,8,0,Finisher (6+)
2015,MK Pandey,184,225,3.0,12,0,Top Order (3)
2015,MS Dhoni,305,372,4.977049180327869,17,1,Middle Order (4-5)
2015,Mandeep Singh,100,157,4.01,8,1,Middle Order (4-5)
2015,NV Ojha,121,137,4.512396694214876,11,0,Middle Order (4-5)
2015,P Negi,73,116,6.602739726027397,9,1,Finisher (6+)
2015,PA Patel,246,339,1.9552845528455285,14,1,Opener (1-2)
2015,PP Chawla,47,54,6.574468085106383,7,0,Finisher (6+)
2015,RA Jadeja,126,132,6.555555555555555,11,1,Finisher (6+)
2015,RG Sharma,333,482,3.042042042042042,16,1,Middle Order (4-5)
2015,RS Bopara,120,145,4.7,8,0,Middle Order (4-5)
2015,RV Uthappa,277,364,1.0,13,0,Opener (1-2)
2015,S Dhawan,286,353,1.5804195804195804,14,0,Opener (1-2)
2015,SA Yadav,113,157,4.513274336283186,13,0,Middle Order (4-5)
2015,SK Raina,305,374,3.183606557377049,17,1,Middle Order (4-5)
2015,SN Khan,71,111,5.901408450704225,7,1,Finisher (6+)
2015,SPD Smith,221,293,3.1538461538461537,12,1,Middle Order (4-5)
2015,SR Watson,257,347,2.0,9,1,Opener (1-2)
2015,SS Iyer,342,439,2.0409356725146197,14,0,Top Order (3)
2015,STR Binny,66,74,6.0,8,1,Finisher (6+)
2015,SV Samson,163,204,3.411042944785276,11,1,Middle Order (4-5)
2015,V Kohli,386,505,2.150259067357513,16,1,Top Order (3)
2015,V Sehwag,84,99,1.9642857142857142,8,0,Opener (1-2)
2015,WP Saha,197,249,3.954314720812183,13,0,Middle Order (4-5)
2015,YK Pathan,231,312,4.770562770562771,12,0,Middle Order (4-5)
2015,Yuvraj Singh,210,248,4.390476190476191,13,0,Middle Order (4-5)
2016,AB de Villiers,407,687,3.0147420147420148,16,1,Middle Order (4-5)
2016,AD Russell,114,188,5.192982456140351,8,0,Finisher (6+)
2016,AJ Finch,299,393,2.9732441471571907,12,1,Top Order (3)
2016,AM Rahane,379,480,1.0,14,0,Opener (1-2)
2016,AR Patel,77,111,6.714285714285714,10,0,Finisher (6+)
2016,AT Rayudu,278,334,3.4532374100719423,12,0,Middle Order (4-5)
2016,B Kumar,27,43,8.518518518518519,8,1,Finisher (6+)
2016,BB McCullum,262,354,2.0,16,1,Opener (1-2)
2016,CH Gayle,150,227,1.0866666666666667,10,1,Opener (1-2)
2016,CH Morris,109,195,6.825688073394495,7,0,Finisher (6+)
2016,DA Miller,131,161,4.984732824427481,13,0,Middle Order (4-5)
2016,DA Warner,560,848,1.0285714285714285,17,1,Opener (1-2)
2016,DJ Bravo,82,99,5.878048780487805,12,1,Finisher (6+)
2016,DJ Hooda,121,144,4.867768595041323,15,1,Middle Order (4-5)
2016,DR Smith,221,324,2.226244343891403,12,1,Top Order (3)
2016,G Gambhir,411,501,2.0,15,1,Opener (1-2)
2016,GJ Maxwell,124,179,4.693548387096774,10,0,Middle Order (4-5)
2016,HH Pandya,63,44,5.2063492063492065,9,0,Finisher (6+)
2016,Harbhajan Singh,84,92,7.845238095238095,7,0,Finisher (6+)
2016,JC Buttler,184,255,4.695652173913044,14,0,Middle Order (4-5)
2016,JP Duminy,156,191,4.5256410256410255,8,0,Middle Order (4-5)
2016,KA Pollard,144,207,5.569444444444445,12,0,Finisher (6+)
2016,KD Karthik,266,335,4.161654135338346,15,1,Middle Order (4-5)
2016,KH Pandya,124,237,4.798387096774194,8,0,Middle Order (4-5)
2016,KK Nair,297,357,3.3535353535353534,12,0,Middle Order (4-5)
2016,KL Rahul,271,397,2.819188191881919,12,1,Top Order (3)
2016,M Vijay,364,453,1.3021978021978022,14,0,Opener (1-2)
2016,M Vohra,131,161,2.0381679389312977,7,0,Top Order (3)
2016,MC Henriques,158,182,3.8987341772151898,15,1,Middle Order (4-5)
2016,MK Pandey,183,248,3.442622950819672,11,1,Middle Order (4-5)
2016,MS Dhoni,210,284,5.0285714285714285,12,0,Finisher (6+)
2016,NLTC Perera,93,150,5.860215053763441,10,0,Finisher (6+)
2016,NV Ojha,138,136,5.942028985507246,13,1,Finisher (6+)
2016,PA Patel,152,177,2.0,10,0,Opener (1-2)
2016,Q de Kock,327,445,1.1162079510703364,13,0,Opener (1-2)
2016,RA Jadeja,177,191,5.564971751412429,15,1,Finisher (6+)
2016,RG Sharma,368,489,1.078804347826087,14,0,Opener (1-2)
2016,RR Pant,152,198,3.5657894736842106,10,0,Middle Order (4-5)
2016,RV Uthappa,289,394,1.0,15,1,Opener (1-2)
2016,S Dhawan,429,501,1.93006993006993,17,1,Opener (1-2)
2016,SA Yadav,143,182,4.594405594405594,11,1,Middle Order (4-5)
2016,SK Raina,312,399,3.0641025641025643,15,1,Middle Order (4-5)
2016,SPD Smith,176,270,3.346590909090909,7,0,Middle Order (4-5)
2016,SR Watson,134,179,4.432835820895522,15,1,Middle Order (4-5)
2016,SS Tiwary,141,170,3.0,7,0,Top Order (3)
2016,SV Samson,259,291,3.1621621621621623,14,0,Middle Order (4-5)
2016,Shakib Al Hasan,106,114,5.169811320754717,7,0,Finisher (6+)
2016,V Kohli,640,973,1.6640625,16,1,Opener (1-2)
2016,WP Saha,212,270,4.099056603773585,12,0,Middle Order (4-5)
2016,YK Pathan,248,361,4.967741935483871,13,1,Middle Order (4-5)
2016,Yuvraj Singh,179,236,4.078212290502793,10,1,Middle Order (4-5)
2017,AB de Villiers,163,216,3.2883435582822087,9,0,Middle Order (4-5)
2017,AJ Finch,180,299,4.072222222222222,13,0,Middle Order (4-5)
2017,AM Rahane,323,382,1.0,16,1,Opener (1-2)
2017,AR Patel,162,227,6.074074074074074,13,0,Finisher (6+)
2017,BA Stokes,221,316,4.597285067873303,11,0,Middle Order (4-5)
2017,BB McCullum,217,319,1.9723502304147464,11,0,Opener (1-2)
2017,C de Grandhomme,92,126,5.380434782608695,9,1,Finisher (6+)
2017,CA Lynn,163,295,1.8159509202453987,7,1,Opener (1-2)
2017,CH Gayle,163,200,1.0122699386503067,9,0,Opener (1-2)
2017,CH Morris,94,154,7.0,8,0,Finisher (6+)
2017,CJ Anderson,123,142,5.585365853658536,11,0,Finisher (6+)
2017,CR Woakes,47,46,7.723404255319149,7,0,Finisher (6+)
2017,DA Warner,452,641,1.075221238938053,14,1,Opener (1-2)
2017,DR Smith,156,239,2.1474358974358974,11,0,Top Order (3)
2017,DT Christian,49,79,6.73469387755102,9,1,Finisher (6+)
2017,G Gambhir,389,498,2.1182519280205656,16,1,Top Order (3)
2017,GJ Maxwell,179,310,4.245810055865922,13,0,Middle Order (4-5)
2017,HH Pandya,160,250,6.45,16,1,Finisher (6+)
2017,HM Amla,288,420,1.5902777777777777,10,0,Opener (1-2)
2017,Harbhajan Singh,16,16,8.0,7,0,Finisher (6+)
2017,Ishan Kishan,206,277,2.4611650485436893,10,0,Top Order (3)
2017,JC Buttler,177,272,2.0,10,0,Opener (1-2)
2017,KA Pollard,276,385,5.202898550724638,16,1,Finisher (6+)
2017,KD Karthik,259,361,4.5675675675675675,13,0,Middle Order (4-5)
2017,KH Pandya,179,243,5.82122905027933,11,1,Finisher (6+)
2017,KK Nair,226,281,2.3584070796460175,13,0,Top Order (3)
2017,KM Jadhav,186,267,4.43010752688172,13,0,Middle Order (4-5)
2017,KS Williamson,169,256,3.0,7,1,Top Order (3)
2017,LMP Simmons,112,137,1.0446428571428572,7,1,Opener (1-2)
2017,M Vohra,159,229,2.157232704402516,9,0,Top Order (3)
2017,MC Henriques,203,277,3.4926108374384235,11,0,Middle Order (4-5)
2017,MJ Guptill,88,132,1.1136363636363635,7,0,Opener (1-2)
2017,MK Pandey,308,396,4.191558441558442,12,0,Middle Order (4-5)
2017,MK Tiwary,236,324,4.733050847457627,13,1,Middle Order (4-5)
2017,MM Sharma,50,51,8.32,7,0,Finisher (6+)
2017,MS Dhoni,250,290,4.9,15,1,Middle Order (4-5)
2017,Mandeep Singh,177,188,2.76271186440678,10,0,Top Order (3)
2017,N Rana,264,333,3.3636363636363638,12,0,Middle Order (4-5)
2017,P Negi,111,144,6.8108108108108105,10,0,Finisher (6+)
2017,PA Patel,293,395,1.3993174061433447,16,1,Opener (1-2)
2017,PJ Cummins,53,77,7.735849056603773,8,0,Finisher (6+)
2017,RA Jadeja,113,158,6.185840707964601,10,0,Finisher (6+)
2017,RA Tripathi,267,391,2.0374531835205993,14,1,Top Order (3)
2017,RG Sharma,273,333,3.868131868131868,16,1,Middle Order (4-5)
2017,RR Pant,221,366,4.036199095022624,14,0,Middle Order (4-5)
2017,RV Uthappa,235,388,3.0170212765957447,13,1,Middle Order (4-5)
2017,S Dhawan,376,479,1.8856382978723405,14,1,Opener (1-2)
2017,SA Yadav,88,105,6.465909090909091,7,1,Finisher (6+)
2017,SE Marsh,194,264,2.9742268041237114,8,0,Top Order (3)
2017,SK Raina,307,442,3.0,14,0,Top Order (3)
2017,SP Narine,130,224,1.3692307692307693,14,1,Opener (1-2)
2017,SPD Smith,387,472,3.0,15,1,Top Order (3)
2017,SR Watson,78,71,4.115384615384615,7,0,Middle Order (4-5)
2017,SS Iyer,243,338,3.8230452674897117,12,0,Middle Order (4-5)
2017,STR Binny,76,78,5.947368421052632,7,0,Finisher (6+)
2017,SV Samson,273,386,1.5934065934065933,14,0,Opener (1-2)
2017,TM Head,108,151,3.8055555555555554,7,0,Middle Order (4-5)
2017,V Kohli,252,308,2.107142857142857,10,0,Top Order (3)
2017,WP Saha,187,234,3.53475935828877,11,0,Middle Order (4-5)
2017,YK Pathan,115,143,5.139130434782609,11,1,Finisher (6+)
2017,Yuvraj Singh,177,252,4.0,11,1,Middle Order (4-5)
2018,AB de Villiers,275,480,3.6145454545454547,11,0,Middle Order (4-5)
2018,AD Russell,171,316,6.421052631578948,14,1,Finisher (6+)
2018,AJ Finch,100,134,3.81,9,0,Middle Order (4-5)
2018,AJ Tye,38,32,8.342105263157896,8,0,Finisher (6+)
2018,AM Rahane,313,370,1.5686900958466454,14,1,Opener (1-2)
2018,AR Patel,69,80,6.115942028985507,8,0,Finisher (6+)
2018,AT Rayudu,402,602,2.5671641791044775,16,1,Top Order (3)
2018,BA Stokes,161,196,4.111801242236025,12,0,Middle Order (4-5)
2018,C de Grandhomme,84,131,6.190476190476191,8,0,Finisher (6+)
2018,CA Lynn,377,491,1.3262599469496021,16,1,Opener (1-2)
2018,CH Gayle,252,368,2.0,11,0,Opener (1-2)
2018,DJ Bravo,91,141,6.483516483516484,10,1,Finisher (6+)
2018,DJ Hooda,81,87,5.444444444444445,8,1,Finisher (6+)
2018,DJM Short,99,115,1.696969696969697,7,0,Opener (1-2)
2018,E Lewis,276,382,2.0,13,0,Opener (1-2)
2018,GJ Maxwell,120,169,3.8666666666666667,12,0,Middle Order (4-5)
2018,HH Pandya,195,260,5.6,13,0,Finisher (6+)
2018,Ishan Kishan,184,275,3.1684782608695654,12,0,Middle Order (4-5)
2018,JC Buttler,353,548,2.603399433427762,13,0,Top Order (3)
2018,K Gowtham,64,126,6.59375,13,1,Finisher (6+)
2018,KA Pollard,100,133,5.32,8,0,Finisher (6+)
2018,KD Karthik,337,498,5.026706231454006,16,1,Finisher (6+)
2018,KH Pandya,157,228,5.649681528662421,13,0,Finisher (6+)
2018,KK Nair,221,301,4.493212669683258,12,0,Middle Order (4-5)
2018,KL Rahul,416,659,1.0,14,0,Opener (1-2)
2018,KS Williamson,516,735,2.854651162790698,17,1,Top Order (3)
2018,MA Agarwal,94,120,3.3191489361702127,11,0,Middle Order (4-5)
2018,MK Pandey,246,284,4.162601626016261,13,1,Middle Order (4-5)
2018,MP Stoinis,76,99,6.328947368421052,7,0,Finisher (6+)
2018,MS Dhoni,302,455,4.788079470198675,15,1,Middle Order (4-5)
2018,Mandeep Singh,186,252,5.327956989247312,13,0,Finisher (6+)
2018,N Rana,232,304,3.939655172413793,15,1,Middle Order (4-5)
2018,PP Shaw,160,245,1.0,9,0,Opener (1-2)
2018,Q de Kock,162,201,1.2962962962962963,8,0,Opener (1-2)
2018,R Ashwin,71,102,7.211267605633803,8,0,Finisher (6+)
2018,RA Jadeja,74,89,6.013513513513513,8,1,Finisher (6+)
2018,RA Tripathi,167,226,2.9221556886227544,12,1,Top Order (3)
2018,RG Sharma,215,286,3.3813953488372093,14,0,Middle Order (4-5)
2018,RR Pant,394,684,3.8857868020304567,14,0,Middle Order (4-5)
2018,RV Uthappa,265,351,2.969811320754717,16,1,Top Order (3)
2018,Rashid Khan,31,59,8.0,7,1,Finisher (6+)
2018,S Dhawan,363,497,1.674931129476584,16,1,Opener (1-2)
2018,SA Yadav,384,512,1.46875,14,0,Opener (1-2)
2018,SK Raina,336,445,3.0,15,1,Top Order (3)
2018,SP Narine,188,357,1.9202127659574468,16,1,Opener (1-2)
2018,SR Watson,359,555,1.0,15,1,Opener (1-2)
2018,SS Iyer,310,411,3.203225806451613,13,0,Middle Order (4-5)
2018,SV Samson,320,441,3.34375,15,1,Middle Order (4-5)
2018,SW Billings,78,108,4.858974358974359,8,0,Middle Order (4-5)
2018,Shakib Al Hasan,197,239,5.025380710659898,13,1,Finisher (6+)
2018,Shubman Gill,139,203,5.568345323741007,10,1,Finisher (6+)
2018,V Kohli,381,530,2.4803149606299213,14,0,Top Order (3)
2018,V Shankar,148,212,5.304054054054054,9,0,Finisher (6+)
2018,WP Saha,102,122,2.215686274509804,10,1,Top Order (3)
2018,YK Pathan,200,260,5.77,13,1,Finisher (6+)
2019,AB de Villiers,287,442,3.1707317073170733,13,0,Middle Order (4-5)
2019,AD Russell,249,510,5.497991967871486,13,0,Finisher (6+)
2019,AM Rahane,285,393,1.2210526315789474,13,0,Opener (1-2)
2019,AR Patel,88,110,6.670454545454546,12,1,Finisher (6+)
2019,AT Rayudu,303,282,3.7953795379537953,17,1,Middle Order (4-5)
2019,BA Stokes,99,123,5.232323232323233,9,0,Finisher (6+)
2019,CA Ingram,154,184,4.740259740259741,12,0,Middle Order (4-5)
2019,CA Lynn,290,405,1.3379310344827586,13,0,Opener (1-2)
2019,CH Gayle,319,490,1.9561128526645768,13,0,Opener (1-2)
2019,DA Miller,164,213,4.475609756097561,10,0,Middle Order (4-5)
2019,DA Warner,481,692,1.1143451143451144,12,0,Opener (1-2)
2019,DJ Bravo,66,80,6.53030303030303,8,1,Finisher (6+)
2019,DJ Hooda,63,64,5.253968253968254,7,1,Finisher (6+)
2019,F du Plessis,321,396,1.5046728971962617,12,1,Opener (1-2)
2019,HH Pandya,210,402,5.852380952380952,15,1,Finisher (6+)
2019,JC Buttler,205,311,2.0,8,0,Opener (1-2)
2019,JM Bairstow,283,445,1.802120141342756,10,0,Opener (1-2)
2019,KA Pollard,178,279,5.241573033707865,12,1,Finisher (6+)
2019,KD Karthik,173,253,4.618497109826589,12,0,Middle Order (4-5)
2019,KH Pandya,150,183,5.593333333333334,14,1,Finisher (6+)
2019,KL Rahul,438,593,1.0159817351598173,14,0,Opener (1-2)
2019,KM Jadhav,169,162,4.355029585798817,12,0,Middle Order (4-5)
2019,KS Williamson,130,156,3.5923076923076924,9,1,Middle Order (4-5)
2019,MA Agarwal,234,332,3.0256410256410255,13,0,Middle Order (4-5)
2019,MK Pandey,263,344,3.311787072243346,11,1,Middle Order (4-5)
2019,MM Ali,133,220,4.421052631578948,10,0,Middle Order (4-5)
2019,MP Stoinis,156,211,5.217948717948718,10,0,Finisher (6+)
2019,MS Dhoni,309,416,5.2459546925566345,12,1,Finisher (6+)
2019,Mandeep Singh,120,165,5.533333333333333,12,0,Finisher (6+)
2019,Mohammad Nabi,76,115,6.157894736842105,7,1,Finisher (6+)
2019,N Rana,235,344,3.7191489361702126,11,0,Middle Order (4-5)
2019,PA Patel,268,373,1.376865671641791,14,0,Opener (1-2)
2019,PP Shaw,264,353,1.0,16,1,Opener (1-2)
2019,Q de Kock,398,529,1.5804020100502512,16,1,Opener (1-2)
2019,RA Jadeja,88,106,6.409090909090909,9,1,Finisher (6+)
2019,RA Tripathi,118,141,3.042372881355932,7,0,Middle Order (4-5)
2019,RG Sharma,315,405,1.46984126984127,15,1,Opener (1-2)
2019,RR Pant,300,488,4.32,16,1,Middle Order (4-5)
2019,RV Uthappa,245,282,3.085714285714286,11,0,Middle Order (4-5)
2019,Rashid Khan,23,34,7.478260869565218,7,1,Finisher (6+)
2019,S Dhawan,384,521,2.0,16,1,Opener (1-2)
2019,S Gopal,46,63,6.739130434782608,7,0,Finisher (6+)
2019,SA Yadav,324,424,3.126543209876543,15,1,Middle Order (4-5)
2019,SE Rutherford,54,73,6.462962962962963,7,1,Finisher (6+)
2019,SK Raina,314,383,3.0,17,1,Top Order (3)
2019,SM Curran,55,95,5.181818181818182,8,0,Finisher (6+)
2019,SP Narine,86,143,2.2790697674418605,8,0,Top Order (3)
2019,SPD Smith,275,319,3.4690909090909092,10,0,Middle Order (4-5)
2019,SR Watson,312,398,1.4519230769230769,17,1,Opener (1-2)
2019,SS Iyer,386,463,3.1658031088082903,16,1,Middle Order (4-5)
2019,SV Samson,230,342,2.739130434782609,11,0,Top Order (3)
2019,Shubman Gill,238,296,2.6218487394957983,13,0,Top Order (3)
2019,V Kohli,328,464,1.9939024390243902,14,0,Opener (1-2)
2019,V Shankar,193,244,3.8704663212435233,14,1,Middle Order (4-5)
2019,YK Pathan,45,40,5.466666666666667,7,0,Finisher (6+)
2020,AB de Villiers,286,454,4.0979020979020975,14,1,Middle Order (4-5)
2020,AD Russell,81,117,5.320987654320987,9,0,Finisher (6+)
2020,AJ Finch,241,268,1.896265560165975,12,1,Opener (1-2)
2020,AM Rahane,107,113,2.6261682242990654,8,1,Top Order (3)
2020,AR Patel,85,117,7.094117647058823,9,1,Finisher (6+)
2020,AT Rayudu,282,359,3.4468085106382977,11,0,Middle Order (4-5)
2020,Abdul Samad,65,111,5.876923076923077,7,1,Finisher (6+)
2020,Abhishek Sharma,56,71,6.017857142857143,7,0,Finisher (6+)
2020,BA Stokes,200,285,1.74,8,0,Opener (1-2)
2020,CH Gayle,210,288,3.0,7,0,Top Order (3)
2020,D Padikkal,379,473,1.3562005277044855,15,1,Opener (1-2)
2020,DA Warner,407,548,1.2506142506142506,16,1,Opener (1-2)
2020,EJG Morgan,302,418,5.162251655629139,14,0,Finisher (6+)
2020,F du Plessis,319,449,2.304075235109718,13,0,Top Order (3)
2020,GJ Maxwell,106,108,4.773584905660377,11,0,Middle Order (4-5)
2020,HH Pandya,157,281,5.585987261146497,13,1,Finisher (6+)
2020,Ishan Kishan,354,516,2.980225988700565,13,1,Top Order (3)
2020,JC Archer,63,113,8.19047619047619,10,0,Finisher (6+)
2020,JC Buttler,227,328,3.352422907488987,12,0,Middle Order (4-5)
2020,JM Bairstow,272,345,1.8970588235294117,11,0,Opener (1-2)
2020,KA Pollard,140,268,6.057142857142857,12,1,Finisher (6+)
2020,KD Karthik,134,169,4.865671641791045,14,0,Middle Order (4-5)
2020,KH Pandya,92,109,5.586956521739131,11,1,Finisher (6+)
2020,KL Rahul,518,670,1.0,14,0,Opener (1-2)
2020,KS Williamson,237,317,3.8818565400843883,11,1,Middle Order (4-5)
2020,MA Agarwal,271,424,2.0,11,0,Opener (1-2)
2020,MK Pandey,333,425,3.048048048048048,15,1,Middle Order (4-5)
2020,MP Stoinis,237,352,4.649789029535865,17,1,Middle Order (4-5)
2020,MS Dhoni,172,200,5.075581395348837,12,0,Finisher (6+)
2020,Mandeep Singh,109,130,2.81651376146789,7,0,Top Order (3)
2020,N Pooran,208,353,3.8653846153846154,14,0,Middle Order (4-5)
2020,N Rana,254,352,2.6141732283464565,14,0,Top Order (3)
2020,PJ Cummins,114,146,7.37719298245614,10,0,Finisher (6+)
2020,PK Garg,111,133,4.423423423423423,10,1,Middle Order (4-5)
2020,PP Shaw,167,228,1.0,13,1,Opener (1-2)
2020,Q de Kock,358,503,1.7094972067039107,16,1,Opener (1-2)
2020,R Parag,77,86,6.0,8,0,Finisher (6+)
2020,R Tewatia,183,255,6.174863387978142,11,0,Finisher (6+)
2020,RA Jadeja,135,232,6.162962962962963,11,0,Finisher (6+)
2020,RA Tripathi,181,230,3.0828729281767955,11,0,Middle Order (4-5)
2020,RG Sharma,260,332,1.4730769230769232,12,1,Opener (1-2)
2020,RR Pant,301,343,4.348837209302325,14,1,Middle Order (4-5)
2020,RV Uthappa,164,196,2.926829268292683,12,0,Top Order (3)
2020,S Dhawan,427,618,2.0,17,1,Opener (1-2)
2020,S Dube,105,129,5.819047619047619,9,1,Finisher (6+)
2020,SA Yadav,331,480,3.0,15,1,Top Order (3)
2020,SM Curran,141,186,4.397163120567376,11,0,Middle Order (4-5)
2020,SO Hetmyer,125,185,4.992,11,1,Middle Order (4-5)
2020,SP Narine,85,121,3.6588235294117646,9,0,Middle Order (4-5)
2020,SPD Smith,237,311,3.1434599156118144,14,0,Middle Order (4-5)
2020,SR Watson,247,299,1.7530364372469636,11,0,Opener (1-2)
2020,SS Iyer,421,519,3.6080760095011875,17,1,Middle Order (4-5)
2020,SV Samson,236,375,3.3813559322033897,14,0,Middle Order (4-5)
2020,Shubman Gill,373,440,1.2868632707774799,14,0,Opener (1-2)
2020,V Kohli,384,466,3.0208333333333335,15,1,Middle Order (4-5)
2020,Washington Sundar,95,111,5.652631578947369,9,1,Finisher (6+)
2021,AB de Villiers,211,313,4.834123222748815,14,1,Middle Order (4-5)
2021,AD Russell,120,183,6.45,8,0,Finisher (6+)
2021,AT Rayudu,170,257,4.758823529411765,13,1,Middle Order (4-5)
2021,Abdul Samad,87,111,6.183908045977011,10,0,Finisher (6+)
2021,Abhishek Sharma,75,98,4.093333333333334,7,0,Middle Order (4-5)
2021,B Kumar,30,34,9.0,7,0,Finisher (6+)
2021,CH Gayle,154,193,3.0,10,0,Top Order (3)
